#key	synopsis
Killer Bees (USA)	The Beebots from the insect civilization of BEM are invading the Earth, protected by swarms of Killer Bees, and it's up to a swarm of white bees to stop them. The player control the white bees swarm, trying to kill the Beebots by flying over them and stinging them. The longer the swarm flies over a Beebot, the slower it moves, until it finally stops and dies. When a Beebot dies, a grave marker will be raised in its place, making the movement of the remaining Beebots more difficult. The red Beebots move clockwise, the blue ones move counterclockwise. The Beebots are protected by swarms of Killer Bees. If a swarm of Killer Bees attacks the player's swarm, it will lose its bees gradually, until none are left and the game is over. The longer the Killer Bees stay on screen, the stronger they get. They'll change their colors gradually, from green (the less harmful) to blue and then finally to red (the most dangerous). The only defense the player has against the Killer Bees is the bug-zapping RoSHa Ray, released by pressing the action button. It is recharged each time a Beebot is killed, and it follows the white bees swarm vertical movement. Once all Beebots are killed, the round ends, and a new one starts with a new level of difficulty. There are 26 difficulty levels. The player scores one point per sting, ten points per zapped swarm and 100 points per Beebot killed. At the end of each round, a bonus is also given, consisting in ten points per each survivor bee, multiplied by the number of the round.
Labyrinth Game, A + Supermind (Europe)	Two titles are available in this cart: A Labyrinth Game is exactly what the title defines. The player has to move a pawn from the left side of a labyrinth to the exit on the right side. Each match consists in a series of 10 and the labyrinth always changes when starting a new game. The pawn is controlled with the joystick and the &quot;action&quot; makes it move faster. There are 16 possible variations, including stationary and moving patterns and exits, for one player, two players or one player against the computer (a &quot;Cat and Mouse&quot; game where the computer plays a pawn which tries to catch the player's pawn). Supermind is a code breaking game. Four question marks will be displayed, along with the number of symbols left to be entered (4 at the start). The player enters four symbols of choice and if they're correct but misplaced, a red number will appear in the right of the screen (with the number of correct symbols guessed). If the symbol is correct and placed in the right order, it will be displayed in white. The computer keeps track of the number of tries taken and the game ends when all symbols were discovered and placed in the right order.
Las Vegas Blackjack (USA, Europe)	One or two players can play against the computer in this Blackjack game. Each player starts with $1000. After placing their bets (through the keyboard), the dealer shuffles the cards and deals two face-up cards for each player and one face-up card and one face-down card to himself. He then asks the players to hit more cards or not (up to five). After each player has been dealt a full hand, the dealer reveals his face-down card. He'll take a hit if he has a total of 16 or less. Blackjack or five cards without a bust pays double. The nearest to 21 hands pays even. No money is paid if there is a tie. The computer offers an insurance bet if the dealer's first card is an ace. If the player accepts and the dealer goes blackjack, the player will lose no money. Otherwise, he will win or lose the current bet plus a half. Sometimes the computer will also offer a double down. If the player accepts, the bet is doubled and he will get just one more card.
Loony Balloon (Europe) (Proto)	In Loony Balloon, the player controls a kid carrying a swaying balloon crossing a playground. To get out of the playground, he must reduce the balloon's sway, or it will burst when he crosses the exit. To do so, he must earn 50 points by playing in the various amusements of the playground. There are four kinds of amusements: a rocking horse, a slide, a roundabout and trees. The boy will also find threats to his balloon along the way, like birds that will cross the screen from left to right, trying to burst it, and sudden gusts of wind, which will take the balloon out from the boy's grasp if he stands still for too long. The boy can release the balloon at any time and grab it again by its string (by pressing the action button). If the balloon hits a wall, it will burst and the game is over. The longer the game is played, the quicker the balloon rises if released. The player scores: 1. 2 points by catching the balloon; 2. 5 points by playing at a tree; 3. 7 points by playing at the rocking horse; 4. 8 points by evading a bird; 5. 10 points by playing at the slide; 6. 12 points by playing at the roundabout; 7. 25 points by leaving the playground. There are 10 difficulty levels. From levels 0 to 4, the playground layout is fixed. From levels 5 to 9, the walls in the playground will appear, disappear and change places.
Martian Threat (Europe) (Proto)	Martians are attacking the Earth and planning to destroy all life in it. A Martian space ship is orbiting the earth and a big laser cannon is being built on Earth and it is the player's mission to hold the Martian threat until the laser cannon is complete. To do so, the SIDO (Space Intruder Defense Organisation) infiltrated a fighting probe inside the Martian spaceship. In Martian Threat the player controls a fighting probe with the joystick. The lack of gravity will make the probe keep moving until reverse thrust is given. The player has to shoot Martians and their energy bombs, which will appear in four different spots. The probe can only shoot diagonally. At the start, the Martian bombs are green and have little energy on them. As the game proceeds the bombs turn blue, purple and finally red. The probe can take up to ten hits from green bombs, but only three hits from red bombs. Additionally, the bombs will move faster and when they hit the probe they'll push it away. The probe explodes if it hits the space ship's walls. The game has two possible endings. If the player succeeds in defending the Earth for 64 seconds (77 seconds in PAL systems), the laser defense will be finished and Earth will be saved. If the probe gets destroyed before that, the Martians will release their virus bomb and destroy all life on Earth.
Matchmaker + Logix + Buzzword (USA)	MATCHMAKER! An innocent looking matrix filled with letters appears on the Screen. The first player presses a letter on the keyboard and a symbol appears in the box. He presses a second letter and a second symbol appears. If they match, the player scores! If they don't match it's the second player's turn. The trick is to remember what symbols have appeared in which boxes. Full sync-sound! Two players. LOGIX! This game of deductive reasoning would challenge the great detective himself! The computer secretly chooses five numbers and arranges them in a random sequence. You get to figure out what the numbers are and in which order they appear. The trick is to outwit the computer in the shortest number of tries. Full sync-sound! One or more players! BUZZWORD! An exciting electronic guessing game' The computer picks a secret word and telecasts dashes to indicate the number of letters. You guess the letters. If they're in the word, they appear in position on the screen. Wrong guesses are rewarded with a loud BUZZZZ and appear at the bottom of the screen. You have eight chances to win! Full sync-sound action! One or more players!
Math-A-Magic + Echo (USA, Europe)	Math-A-Magic! is an &quot;electronic arithmetic teacher&quot;. The player can chose up to three variations of mathematical games. In the first variation, the player will have to solve regular math problems. He first chooses the kind of operation (addition, subtraction, multiplication or division), next the skill level (1-3) and then is presented with the problems. He must type in the answers, and the computer will register the time elapsed and the number of current problems solved. If the player fails twice to solve a problem, the game is over. The second variation displays algebraic problems. The player selects the desired skill level (1-3) and has to enter the missing variable to each problem, and the rules are the same to the first variation. The third variation is a addition or multiplication table game. The player chooses addition or multiplication, then the number he wishes to practice. Echo! is a basic Simon game (as invented by Ralph H. Baer). Four colored numbers (red, blue, green, and yellow) will appear on the screen. One of them will light up, and a tone will be played. Then it is the player's turn: he has to match the lit up number. Then, the first number will be light up followed by a second one. The player has to match the sequence and it will keep increasing indefinitely. If the player fails three times to match a sequence, the game is over.
Mission Impossible (Brazil) (En) (Proto)	Two titles are available in this cart: Mission Impossible is an action game. The player must protect a cargo ship (white craft) which travels on a lay lines from bounty hunters (red crafts), which will destroy the cargo ship if they cross its way. As the cargo ship moves along the lay lines, the player must place NGR bots (green X symbols) at the lay line intersections to change traffic; the player has 7 NGR bots and can replace them. When any ships reaches an NGR bot, it will turn right if traveling vertically or turn toward the bottom of the screen when traveling horizontally. Red mushroom-shaped power ups, when picked up allow the cargo ship to destroy the bounty hunters; alternatively, bounty hunters can be simply directed to them and will be destroyed. White X marks will send the cargo ship back in the opposite way it was traveling; if hit by a bounty hunter, they will also send them back, but will be destroyed. Lilac squares are mines which will destroy any ship that passes over them. Finally, blue dots will give bounty hunters an extra life if taken by them. The player and the bounty hunters start with 15 lives each, the first to drop to zero loses. Programmed Trip is a turn based game which shares many elements from the previous game. As the name implies, the player has to program the trip of the cargo field so it passes over pickup points (colored + symbols) in a specific order: first lilac, then red, then blue. To do so, NGR bots can be placed to redirect the ship, and some fields may also have White X marks already placed. After all desired NGR bots are placed, the player can release the cargo ship by placing the cursor over the upper left corner and pressing the action button. When the cargo ship is released the player has 30 points. Passing over pickup points in the correct order adds 20 points to the score, while passing over them in the wrong order or hitting any other item (NGR bots or white X marks, for instance) subtracts 10 points from the score. The game is over either when the score reaches 0 or when all pickup points were reached in the right order (in which case they'll turn white).
Monkeyshines (USA, Europe)	MONKEYSHINES! Five computerized &quot;puzzle games&quot; filled with action-packed monkey business! You'll go ape over Monkey Tag, Monkey Chess, Tailspin, Shuteye and Bananas! You have to be as agile as four computer-smart monkeys that run, jump, climb, tease, dive, swing, hop, spin, scamper and cavort over virtually endless patterns of monkey bars! There are literally trillions of possible combinations! Skill levels increase automatically - or choose a different skill level at any time! Onscreen digital scoring with memory for high game in series! Full sync-sound action! 1, 2 or 3 players!
Morse (Europe)	Morse teaches the code to players. There are 4 types of games which can be selected in a menu screen:The first type is a Morse code learning game. The player selects the game speed (4 to 30 words per minute) and level (1 to all 36 characters available). The computer will play the Morse signal for the first symbol (Q) and the player has to type in the symbol. After learning two signals, the game starts properly by introducing a row of trees in the top of the screen. An arrow is also displayed near the 4th tree from the left and a man on the right side. For each 10 correctly responded symbols the man takes down one tree. When he reaches the arrow, a new symbol is introduced and the process starts over again. The sequence of symbols is: Q, 7, Z, G, 0, 9, 8, O, 1, J, P, W, L, R, A, M, 6, B, X, D, Y, C, K, N, 2, 3, F, U, 4, 5, V, H, S, I, T and E. 2. The second type lets the player type individual symbols and listen to their respective codes. 3. The third type is similar to the second one, but in this one the player types a sequence of symbols and then press &quot;enter&quot; to ask the computer to play the respective code. 4. In the fourth type the player uses the &quot;action&quot; button of the joystick to enter codes into and the computer plays them and shows the respective symbol entered.
Mousing Cat, The (Europe)	They all feature a zany mouse whose only interest in life is CHEESE and a crafty cat who's determined to stop him reaching the juicy morsels that appear at random on the screen! Play against a partner or the computer as the little mouse who makes good use of the mystery mouse-holes ine pursuit of the cheese(but will there be a CAT lurking at the end of it?) or the clever cat who builds mazes and traps to stop him from succeding. Make sure you don't miss your meals helping the mouse get his!
Musician (Europe)	Musician is cartridge number 31 in the official Magnavox/Philips line of games for the Philips Videopac. It came in a cardboard box roughly double the size of a standard Videopac game box, containing a keyboard overlay in the style of a piano keyboard; the cartridge, in a standard Videopac box with a single sheet where the manual would usually be; and a landscape format manual, over double the size of a standard game manual. The purpose of the set is to turn the user's Videopac into a musical keyboard. It supports recording and editing sequences of up to 81 notes, although there is no way to save apart from writing a composition down on music manuscript. In the manual there are the following pieces of sheet music: &quot;Badinerie&quot; (Bach) &quot;Brother Jacob&quot; &quot;The Entertainer&quot; &quot;Eurovision Tune&quot; &quot;Happy Birthday to You&quot; &quot;Liebestraum&quot; (Liszt) &quot;Lightly Row&quot; &quot;Merrily We Roll Along&quot; &quot;Michael Row the Boat Ashore&quot; &quot;Mosocow Night&quot; &quot;Old McDonald Had a Farm&quot; &quot;This Old Man&quot; &quot;Three Young Drummers&quot; &quot;Twinkle Twinkle Little Star&quot;
Nightmare (Europe)	In Nightmare the player controls a visitor to a haunted mansion. The goal is to escape from it through a constantly moving hatch in the attic. His job will be made harder by the ghosts who are still lingering around the house. The player has to climb three floors to reach the attic, and there is one ghost for each floor. The ghosts become invisible as they cross the house's walls. While invisible they are harmless, so they have to make themselves visible to catch the visitor. They'll become invisible again if they cross the house walls again. If they catch the visitor, he'll lose one of his lives. But once the visitor has past the ghost's floor, the ghost will be paralyzed and can be caught by the visitor. Besides the ghosts, other dangers threaten the visitor. A thunderstorm is breaking out and flashes of lightning hit the mansion, creating lightning balls which will roll through the floor the visitor is in. The flashes will also make the invisible ghosts visible while the lightnings strike. Besides, the visitor can't be standing still for too long or a trap door will open and he'll fall through it, losing a life. To make things even more difficult, there will be also a randomly placed obstacle blocking the visitor's way. The player starts with three lives and gains one each time he escapes the mansion. As the player grows on points from reaching the attic or capturing the ghosts, the game gets more difficult. The number of obstacles increase and the exit becomes invisible unless the player captures a ghost. In higher difficulty levels catching a ghost won't be enough, as the player will have to also get the house's ground plan, which appears on a chest after he captures a ghost. The game can be played by 2 players, one of them controlling the ghosts in the house.
Nimble Numbers Ned (USA)	Nimble Numbers Ned was one of the three games specifically designed to use the resources of the Voice. It is a math game where the objective is to make Nimble Numbers Ned jump over 100 numbered stones, avoiding his barrels of fun. To do so, the player has to run through one of the three minigames. At the start of the game, the computer will ask &quot;which drill?&quot; to what the player has to answer entering a number on the keyboard (1, 2, or 3). At the start of each drill, the computer will ask &quot;how good you are?&quot;, to what the player has to answer with a number for the skill level (from 1 to 5). The games selected by the numbers are the following: Name the Shapes: in this mini game the player has to identify correctly shapes on the screen. As one shape blinks on the screen, the computer will say &quot;this is a [name of the shape]&quot;. The player has then to answer &quot;Y&quot; or &quot;N&quot;. Each correct answer in the first try gives the player a chance to jump the barrels. The higher the skill level, the more chances the player get. Multiplication Runthrough: this is a multiplication game with one and two place operations. The computer asks &quot;what is XX x X?&quot; and the player has to answer entering the numbers on the answer from right to left. As in the previous game, each correct answer gives an extra chance of jumping, depending on the skill level. Function Machine: in this game the player has to solve functions with unknown variables. The computer will ask questions such as &quot;if the number is X, what is the number plus Y?&quot;, to which the player answers entering the numbers from right to left. Higher skill levels imply in more complex functions. As in the previous two games, correct answers grant the player extra chances to jump depending on the skill level. There's also a jumping practice game, selected by pressing 0. In this game, the player can train to jump the barrels, but the progress won't be saved.
Out of This World + Helicopter Rescue (USA)	OUT OF THIS WORLD! (Odyssey2 Reentry Basic Interstellar Training Simulator) The mother ship orbits the planets as you and your opponent maneuver your space landers to the surface. Fire your thrusters intermittently to conserve your fuel. You'll need it to blast off and link up with the mother ship as it changes speed and direction. Three different electronic gravity fields simulate conditions on Jupiter, Mars, and the moon! Full sync-sound action! Digital scoring! One or two players! HELICOPTER RESCUE! This daring helicopter rescue mission is a race against time! You only have two minutes to save as many people as possible from impending disaster at the Doomsday Hotel. It takes precision flying to get your chopper into position and board the survivors. Sync-sound action! Digital scoring! On-screen digital timer! Realistic flight control! One or more players.
P.T. Barnum's Acrobats (USA)	P.T. Barnum's Acrobats! is another clone of Bally Midway's 1978 arcade game Clowns. Three rows of colored balloons are displayed at the top of the screen, moving back and forward: a blue, a yellow and a red row. The players control two acrobats jumping over a teeter, moving it in order to avoid the acrobats from crashing into the ground. Once an acrobat lands at one side of the teeter, the acrobat on the opposite side will be launched in the air, toward the balloons. The farther from the opposite acrobat the jumping one lands, the higher the opposite one will be launched. As the acrobats reach the balloons, they'll pop them, bouncing to pop other balloons before falling. Once a row is completely popped, it will be replaced by another one. Each game consists of a ten jumps series. The players score 2 points for each blue balloon, 4 points for each yellow balloon and 6 points for each red one. They'll additionally score 15 points for a complete blue row, 20 points for a yellow row and 25 points for a red row. The game has a total of 18 possible variations, including one and two player games: Single player variations: (Press 0) Moving balloons with no shield. (Press 3) A stationary shield will be displayed at the center of the screen. If the acrobats hit the shield from the upper side, they'll bounce up, if they hit it from the bottom side, they'll fall to the ground faster. (Press 6) A shield will appear and disappear at random times and random positions. (Press 9) Stationary balloons with no shield. (Press C) Stationary balloons and stationary shield. (Press F) Stationary balloons with random shield. Two player variations: Version I: players take turns every time an acrobat crashes into the ground. (Press 1) Moving balloons with no shield. (Press 4) Moving balloons with stationary shield. (Press 7) Moving balloons with random shield. (Press A) Stationary balloons with no shield. (Press D) Stationary balloons with stationary shield. (Press G) Stationary balloons with random shield. Version II: players take turns after each jump. (Press 2) Moving balloons with no shield. (Press 5) Moving balloons with stationary shield. (Press 8) Moving balloons with random shield. (Press B) Stationary balloons with no shield. (Press E) Stationary balloons with stationary shield. (Press H) Stationary balloons with random shield.
Pachinko (USA, Europe)	PACHINKO! A far out electronic evolution of one of the most popular games from the far east. This cross between a pinball machine and a slot machine is incredibly larger than life. You're right in the middle of the action playing against another person or the computer itself. If you don't like the odds, bounce your ball off the Magic Mountain and get a new set of numbers. But watch out for the robot Troubleshooter. He loves to scoop up your stray balls and send them careening down to your opponent! On-screen digital scoring! Full sync-sound action! One or two players.
Pairs + Space Rendezvous + Logic (Europe)	Three games are available in this compilation: 1. Pairs (selected by pressing &quot;1&quot;) is the same game as Matchmaker!, a regular Memory game. A matrix with 20 letters appears on the screen and the player has to find pairs of symbols hidden by the letters. Two counters will be displayed: time and number of matches. In two players mode (selected by pressing &quot;2&quot;), the players share the matrix and the one who makes more matches win. 2. Space Rendezvous (selected by pressing &quot;3&quot;) is somewhat similar to Lunar Lander. Two players have to try to link up their spaceships to the orbiting mother ship, while avoiding hitting the ground. Each ship has 50 megajoules of power and will be refueled when a perfect link-up is performed. A counter will be displayed for each player, and wins the player who first performs 10 perfect link-ups. If one player goes out of fuel, he's out of game. 3. Logic (selected by pressing &quot;4&quot;) is the same game as Logix!. The player has to guess a sequence of five different digits. The player types in the first try and the computer will display a two digit number with the number of correct digits to the right and the number of correctly placed digits on the left. The player has then to continue guessing the sequence based on the clues given. The object is to solve the problem in the least number of tries, counted on the left on the screen.
Pick Axe Pete (USA, Europe)	Pick Axe Pete is in the Misty Mountain Mine, trying to strike it rich. The player controls Pick Axe Pete in a platformed mine. Three doors leading to deeper parts of the mine are displayed, and from them, gold bearing rocks will burst in random intervals.
Pinball (USA) (Proto)	Pinball!, as the name implies, is a pinball game for one or two players. There are two game &quot;formats&quot;. The main format has a table with 7 bumpers and two sockets, with two flippers at the bottom center. Holes at the bottom sides of the table are opened when the bumpers in the second line from bottom to top are hit. At first, hitting the bumpers adds 75 points to the score, but as the bumpers change colors when hit, the amount of points scored increase. The bumpers start red, then change to green, orange, dark blue, pink, light blue, white, black and then red again. The table can also be nudged by moving the joystick in the desired nudge direction. Each player has 5 balls to play. The second game mode allows players to design their own table by placing the 7 bumpers in any desired position. After placing all bumper, the game starts as usual.
Playtag (Europe) (Proto)	Play Tag is a tag game for one or two players. The object is to avoid being tagged by the other player; when it happens, the tagged player becomes the catcher. The game has 15 variations, selected by pressing one of the following keys: (1) 2 players, left very strong,; (2) 2 players, left strong; (3) 2 players, left slightly stronger; (4) 2 players, both equally strong; (5) 2 players, right slightly stronger; (6) 2 players, right strong; (7) 2 players, right very strong; (9) 1 player, beginner; (:) 1 player, advanced; (Space) 1 player, equally strong as computer; (L) 1 player, stronger than computer; (P) 1 player, master; (8) 1 player, variable computer strength; (0) 2 players, variable computer strength; (+) demonstration mode. At the upper right corner the computer keeps track of the current score (seconds spent untagged). The lower left corner displays the highest score for the left player, the lower right corner displays the highest score for the right player and the upper left corner displays the highest score in the current game beside the name of the player who achieved it.
Pocket Billiards (USA, Europe)	In this pool title, two players can choose either one of the two games available: 8-ball or Rotation. The games are selected by pressing any direction of the joystick while their names are displayed on screen. In the 8-ball game, the winner is the first player to sink either one of the two black balls in game. In Rotation, the black balls are replaced by colored ones, and the winner is the player to sink the most balls. By sinking one ball, the player gets the chance to try another shot. There are no penalties for missing the balls or sinking the white one. Players can choose the direction of the shot (by rotating the cue around the white ball) and the strength of the shot (the longer the action button is pressed, the harder the shot is).
Popeye (Europe)	Popeye is a conversion of the arcade action/platform game. As Popeye, you are trying to win Olive Oyl's love! She is at the top of the screen dropping tokens of her love, and you need to collect them before they hit the ground. After you have collected the required number of items, you can move on to the next, more difficult level. There are many obstacles trying to stop you from completing your task, though! Brutus wanders around the screen and is constantly trying to catch you. If you collect a can of spinach, you can temporarily knock him out, otherwise Brutus will knock you out. Other objects such as bottles or birds are also flying around the screen and will cause you to lose one of your lives if you are hit. Each level features a different layout of platforms and ladders, and will have you collecting different items as they float towards the bottom of the screen!
Power Lords (USA)	The player has arrived at Vulcan Rock, an artificial planetoid defended by a laser-eyed space serpent and other minions of the evil Extra-Terrestrial Alliance. Now he must defend himself from them, as well as the volcano itself. Controlling his spaceship with the control stick and shooting laser blasts with the action button, the player must avoid falling lava, rocks, the serpent's laser rays. Shooting the serpent will stun it, and shooting the rocks will destroy them. If the ship goes out of screen by one of its sides, it will come back in the opposite side. From times to times, Gryptogg, Raygoth and Arkus of the Extra-Terrestrial Alliance will open doors in the volcano firing a gravitational ray, which will drag the player's ship to it. The higher the score, the stronger the ray will be. It can be stopped by blasting the door with laser. The player earns 3 points for blasting lava during volcanic eruption, 15 points for stunning the space serpent, 45 points for hitting an open door, 75 points for destroying a lava rock and 1000 points for surviving a volcanic eruption.
Q-Bert (Europe)	The objective of the game is to change all the colors of the squares while avoiding enemies. As the game advances, the player must change the colors twice. A new enemy also appears and changes the squares back to their previous color.
Quest for the Rings (USA, Europe)	THE QUEST FOR THE RINGS! Ten rings of power lie hidden within the Dark Lands of the evil Ringmaster. In gloomy dungeons, crystal caverns, molten infernos, and mysterious shifting halls. Each posing its own challenge, and it's own threat! Each ring is guarded by the treacherous minions of evil that lurk within these halls of doom. Menacing Ores and Firewraths, the loathsome Spydroth Tyrantulus, Doomwinged Bloodthursts, and hideous fire-breathing dragons! The Quest for the Rings is the first of a new Master Strategy Series from Odyssey. Applauded as a first by true game enthusiasts. Offering the combined fast pace and excitement of on-screen action with the intense strategy of gameboard competition!
Red Baron (Europe) (Proto)	Air Battle is a flight simulator set in the World War I era. The player controls a biplane from an inside-the-cockpit perspective. The player starts the game with the plane on ground. The plane will start moving and a flashing light will indicate when the plane has achieved enough speed to take-off. Once in the air, the player must try to take down the most enemy planes possible, while avoiding hitting friendly planes. The enemy planes have white tail sections while friendly have yellow tail sections. There's no way of telling if a plane is friend or foe if it is coming straight at the player, until it starts firing. The player can see incoming planes through a radar in the middle of the panel. The player gains points for hitting or taking down enemy planes, but will also be penalized by hitting or taking down friendly planes. There are four levels of difficulty, starting at zero points, 200 points, 500 points and 1000 points. The levels can also be selected directly from the game start, by pressing &quot;0&quot;, &quot;1&quot;, &quot;2&quot; or &quot;3&quot; to start. There's a fuel meter at the left of the panel and a ammunition meter at the right. When any of these are close to end, the player has to land the plane and refuel/recharge his plane. The game ends if the player is shot down by enemy planes or if the plane crashes while taking-off, landing or due to lack of fuel.
Robot City (Europe) (Proto)	The lethal and merciless Andromeda Robots managed to build a city on Earth, called &quot;Robot City&quot;, from where they will try to conquer the Earth. The player infiltrated the city and must destroy all robots. Robot City is a maze shooter. The player controls a robot trying to destroy the Andromeda robots inside a maze. The Andromeda robots have force fields and can only be destroyed by being shot in their backs. They only shoot forward, and will do so whenever the player crosses their line of fire, even when walls are in the way. If the player manages to make two Andromeda robots destroy each other, bonus points are awarded (25 instead of the usual 10 for destroyed robot). The player is killed whenever hit by enemy fire or colliding with the Andromeda bots (or their remains, when destroyed). After killing all four robots in a level, the player progresses to the next, more difficult, level.
Secret of the Pharaohs (Europe)	Secret of the Pharaohs is a puzzle game for two players. Each player has to find the correct position of stones in the Pharaoh's pyramids. The screen is horizontally divided in the half, and the pyramids have four blocks in the lower layer (or higher for the top player), three in the middle and one at the top (or bottom for the top player). Each block has two possible positions for placing the stones, and after the players place them, a number will appear above (for the up player) or below (for the down player), showing how many of them are correctly placed. Players must then relocate the stones until all of them are placed correctly. When it is done, the higher (or lower) layer of blocks will be liberated. The player who first places all the stones correctly in all the layers wins.
Shark Hunter (Europe) (Proto)	In Shark Hunter the player controls an Eskimo protecting fish stocks from the attack of sharks. The Eskimo starts standing on a small island in the middle of the river. He must kill the sharks in the water by throwing harpoons at them. He can swim to the banks or to ice floes above and below the island. The sharks can eat the ice floes so it isn't safe for the Eskimo to stand on them for much time, or else he'll be eaten too. The fish are held by six rows of nets. The sharks will eat those nets to get the fish, and if an entire row is destroyed, more sharks will come from the sea. The Eskimo can repair the nets by swimming to the place where they were destroyed. The more nets destroyed, the less fish is kept. A stage will end when all sharks are killed. At the end of each stage the remaining fish will be counted and added to the player's score. As the game progresses, sharks become more abundant and destroy the nets faster. The game ends when the Eskimo gets eaten by a shark.
Showdown in 2100 A.D. (USA)	In an authentic acre of the old west, two gunslingers (human or android) duel for their lives. Each one has six bullets in his gun, and trees are placed all around. Each player has to hit his opponent ten times in order to win. At each hit, both players get their guns reloaded. They can also reload their guns anytime by taking the hidden bullets in the tree that matches their outfit. The bullets will ricochet in the trees and the top and bottom edges of the screen, thus the players can hit themselves with their own bullets, scoring a hit to the opponent. It can also be used as a strategy to hit the opponent in a non direct trajectory.
Sid the Spellbinder (USA)	Press 0 on the numeric section of the keyboard. The Voice will ask you to &quot;SELECT SKILL.&quot; Choose 1 or 2. Press 1 for the first skill level. Press 2 for the second skill level. (If you don't press either, the computer will automatically deliver skill level 2 after about 15 seconds.) The Voice will immediately announce: &quot;MONSTER ATTACK! OPEN FIRE!&quot; Sure enough! Giant Sid the Spellbinder snakes across the screen. Your only defense is a missile launcher at the bottom of the screen. Use the joystick of either hand control to move your missile launcher to the right or left. Press the action button to fire a missile. Your ammunition supply is indicated by the number at the lower right hand corner of the screen. You get thirty missiles at skill level 1 and twenty missiles at skill level 2. If you do not completely destroy Sid the Spellbinder before it reaches the opening at the lower left and right sides of the screen, it will eat your reserve missile supply starting with the second turn. Sid the Spellbinder consumes five missiles for each of its segments that make it to the opening. Your score appears at the lower left hand corner of the screen. Every segment you hit is worth progressively more points. The first segment you hit is worth 1 point. The second is worth 2 points. The third is worth 3 points - and so on up through ten. If your score is less than 200, Sid the Spellbinder will squeeze its remaining segments together when it goes off the screen. When your score goes over 200, the game gets harder. The gaps will remain open and Sid the Spellbinder moves faster and faster. The spelling fun starts when you hit all ten segments of Sid the Spellbinder - or when it reaches the bottom of the screen. - eats some of your missiles - but leaves you with some in reserve. The Voice will ask you to spell a word. Type in the letters on the alphabet section of the keyboard. If you make a mistake in typing, press CLEAR. When you think you have typed in the correct spelling, press ENTER. You get 10 missiles for every word spelled correctly at skill level 1. You get 5 missiles for every word spelled correctly at skill level 2. You will get a chance to spells three words in each round of the game. If you don't spell a word correctly the first time, the computer will ask you to try again. If you don't spell the word correctly on the second try, the computer will spell it for you so you'll know how to spell it next time. After each series of three words, Sid the Spellbinder will attack and try to eat your missiles. The game ends when you have no missiles left. To start a new game, press RESET and then press 1 (for skill level 1) or press 2 (for skill level 2).
Smithereens (USA)	This game takes place in a time when knights were bold and castle crumbling was one of the most popular sports. In this Artillery clone, two players must try to destroy each other's castle with their catapults. By pressing any direction in the joystick, the player launches a boulder toward the opponent. The longer the stick is held, the farther the boulder goes. Besides hitting the castles, boulders can also hit the enemy catapult or the soldier operating it. In any of these cases, the catapult and soldier will go offscreen to receive the necessary repairs or first aid. Miscalculated shots can also hit the player's own castle, giving points to the opponent. The winner is the one with more points at the end of ten battles.
Speedway + Spin-out + Crypto-logic (USA, Europe)	Three games are available in this compilation: nnSpeedway! (selected by pressing &quot;1&quot;) is a vertical scrolling racing game against the clock. The player controls the car with the joystick, pushing up to accelerate it (the longer, the faster), left and right to control direction and down to break. The faster the car goes, the higher the score. Collisions halt the score, but not the clock. The player has two minutes to run, until the race ends. There are two possible variations: (1) qualifying time trials and (2) the main event (opponent cars are twice faster). Spin-Out! (selected by pressing &quot;2&quot; for a three laps event or &quot;3&quot; for a 15 laps event) is a top-down circuit racing game. Two players race against each other for the amount of tracks selected. Four skill levels are available: clear track/slow speed, clear track/fast speed, barrier track/slow speed and barrier track/fast speed. The car is controlled with the directional stick, and the action button doubles the car speed in straightaways. If the car collides against the wall or barriers, it can break or spin out, losing time. If two cars collide, one of them will spin out. Crypto-Logic! (selected by pressing &quot;4&quot;) is a puzzle game. The object is to decipher a scrambled word entered by another player. The word can have up to 14 letters. After entering the word or message, the first player presses the &quot;Enter&quot; key to scramble it. The other player has to guess the original word by typing the letters in the line below it. Letters placed in the right order will stay, wrong placed letters will be displayed for a short period of time and disappear. When the cryptogram is solved, the number of mistakes is displayed on screen.
Spider-Man (Europe) (Proto)	The Green Goblin has set a super bomb at the top of a high voltage tower located on the top of a skyscaper! As Spider-Man, you need to scale the building and defuse the bomb. Use your web to climb the building, but be careful of Green Goblin's villians which appear in the windows trying to stop you. If your web line goes too close to a villian, it will be cut and Spider-Man will fall. If you're careful, you can swing back and forth to capture the villians for bonus points. When you reach the top of the building, it's time to climb up the high voltage tower which is booby trapped with bombs. The bombs can be defused or avoided to get to the top, but just make sure you aren't too close to one that explodes! Once you arrive at the top of the tower, Green Goblin himself will be protecting the super bomb he has planted there. If you can sneak past Green Goblin and defuse the super bomb, the level is complete and you then move on to the next, more challenging level.
