#key	synopsis
Nice On (Japan) (Rev 1)	A simple golf game; Nice On brings the gray-gradient green into the hands itinerant gamers. The mechanism for golfing in this game is simple as it is classic. The players chibi avatar stands by the tee club aloft whilst a 'power bar' fluctuates up and down beside it. When the player presses a button the power bars movements will stop and how height the bar was will effect the distance of the shot. Before this the player may of course state the direction they'd like to hit the ball and where on it's surface they would like to strike it. Hazards are or course a threat to the novice, such as sand traps, meddlesome trees, etc. The flight of the ball is shown in an overhead view. Once the ball is on the putting green the view remains over head regardless if the ball is in motion or being struck. The player may here select the direction of the strike to the ball, and the power bar will recommence it's spasms; however, the golfer ball will move of its own accord without any golfer in sight. The putting green is covered by marks that indicate the subtle slopping of the ground that seeks to keep you away from your triple bogey. Should you find endlessly teeing off with yourself a bit tedious you may use the Communication Cable to play with another human, or you may challenge the npc character. This veritable samurai of the rough, swarthily attired in a fly fishing hat, will critique your game as he putts against you.
Nihon Pro Mahjong Renmei Kounin - Tetsuman (Japan) (Rev 2)	Nihon Pro Mahjong Renmei Kounin: Tetsuman is a Mahjong game, developed by Chat Noir and published by Kaga Tech, which was released in Japan in 1999.
Nobunaga no Yabou for WonderSwan (Japan)	In the 16th century, Japan's Sengoku period divided the nation into numerous feudal states, each ruled by a daimyo. Many dreamt of conquering the land, becoming the Shogun and ruling the entire country. One of those daimyos was the ambitious Nobunaga Oda, a merciless ruler and a renowned strategist. Players take on the role of Nobunaga Oda or one of many other daimyos to try to conquer Japan. Nobunaga's Ambition is a turn-based strategy game which can be played in different modes. Players begin by selecting either a 17 regions scenario or a larger 50 scenario. Then, the player must select a daimyo, each of which is rated attributes in several categories; Age, Health, Ambition, Luck, Charm and IQ. As the game progresses, these values change depending on events in the game. The age value represents a time limit of sorts, as an elderly daimyo becomes increasingly likely to die of old age or sickness.
Ou-chan no Oekaki Logic (Japan)	Ou-chan no Oekaki Logic is a digital conversion, with anime mascots, of the classic Japanese newspaper puzzle nonograms. A nonogram is a puzzle on a square or rectangular grid the object of which is to reveal a hidden picture. Along each row and column there is a number or series of numbers which indicate how many squares will be colored in that row or grid. Example; &quot;5 9 4&quot; would mean there would be sets of five, nine, and four colored squares in the grid, in that order, with at least one blank in between. Ou-chan no Oekaki Logic adds a story mode where Ou-Chan, representing the player, competes with other blobby anime characters in finding hidden images in the nonogram grids.
Pocket Fighter (Japan)	Pocket Fighter is a crossover fighting game that takes characters from the Street Fighter, Darkstalkers, and Red Earth fighting series, and presents them in a cute shrunken chibi form with ridiculous moves and costumes. The games fights take place in various Capcom locations. The game uses the same super deformed character designs previously used in Super Puzzle Fighter II Turbo, including characters from Street Fighter Alpha 2 and Night Warriors: Darkstalkers' Revenge, Ibuki from Street Fighter III, and Tessa from Red Earth. It also features many character cameos from various Capcom games scattered in the background of the stages.
Pro Mahjong Kiwame for WonderSwan (Japan) (Rev 1)	Pro Mahjong Kiwame for WonderSwan is a mahjong game, published by Athena, which was released in Japan in 1999.
Puyo Puyo Tsuu (Japan)	A falling block game in which the goal is the combine four or more blocks of the same color which then disappear. The remain blocks will fall down and can produce combos which can cause special blocks (can only be destroyed by eliminating adjunct blocks) to appear at the enemies field. This game includes a story mode, in which Arle (the main character) fights against computer enemies, a vs player mode, a four player mode (SNES only), and an endless mode (SNES only).
Puzzle Bobble (Japan)	Bust-A-Move (also known as Puzzle Bobble) is a real-time puzzle game in which the player controls a device called &quot;pointer&quot; at the bottom of the screen, aiming and releasing randomly colored bubbles upwards. Depending on the aiming, the bubbles may float
Rainbow Islands - Putty's Party (Japan)	A spin-off of the Rainbow Islands games, this title features Putty instead of the classic Bub & Bob. Like the previous games set on the island the character's main tools and weapons are rainbows. These rainbows can be walked on to scale heights or cover gaps. Rainbows can also be used to kill enemies by striking them with the arc as it is created, or after it has taken form jumping on it so that it breaks and the shards rain death on those below. Enemies can also be trapped in rainbows. Enemies killed by rainbow shards will sometimes drop a special item or a gem. A series of gems are needed to properly clear each level. The goal of each area, aside from collecting gems, is to scale to the top of the island. Islands are made out of a series of themed platforms covered with associated enemies. These areas are scattered with items, mostly food, that will increase your score. Sometimes a rainbow will dislodge hidden food or an enemy will drop some when killed. If your score is high enough you will start to send out more than one rainbow at a time. At the end of each island there will be a boss. If you fulfilled certain requirements in the level you may get a special item. The islands in this game are, here listed with their theme: 1. Insect Island: Insects and nature 2. Monster Island: Classic horror monsters 3. Doh Island: Geometric 4. Darius Island: Machines This game plays vertically.
Ring Infinity (Japan)	Finally, &quot;Ring&quot; has appeared as the second novel in the Theater! The curse of the &quot;Ring&quot; that has infected novels, movies, TV dramas and all kinds of media has finally involved Wonder Swan! The first &quot;TERRORS&quot; that was popular as a novel theater. The characteristic of &quot;Ring ∞&quot; is that the power of &quot;TERRORS&quot; is greatly improved in the quality of graphics and sound. In addition, the text is a little larger than &quot;TERRORS&quot;, so the readability of the text is considerably improved. In terms of systems, more thrilling improvements have been made, such as the addition of &quot;normal branch&quot; and &quot;branch by teller points&quot; and &quot;branch by time&quot;. The player becomes the main character who has watched Sadako's video and advances the game. Naturally, the scenario uses a multi-ending style, so even if you can survive and finish the scenario safely, it is not the end of the game. From there, a new &quot;Ring&quot; story begins. Then, as I play a number of scenarios, the truth gradually becomes clear... This software supports Wonder Gate, so if you download new data using Wonder Gate, you can enjoy additional scenarios from the perspective of the hero's best friend.
Robot Works (Japan)	The WonderBorg is a programmable consumer robot kit that was bundled with specialized software known as &quot;Robot Works&quot;, which is used to program the robot. While mainly used to program the movement of the physical robot, it also comes with a game where your aim is to get a virtual WonderBorg from start to finish with predetermined instructions: you first see the map, then give a series of instructions &quot;two forward, turn left, one forward&quot; etc and then run your program to see whether you managed to get the robot over the finish line.
Rockman & Forte - Mirai Kara no Chousensha (Japan)	Join Mega Man and Bass's fight for humankind as you face off with the newest menace in town--Robot King. King's captured all of the data plans for Dr. Wily's creations. They will equip King with all the knowledge he needs to build his own indestructible army of robots. As either Mega Man or Bass, you'll set out separate adventures using a variety of battle moves and weapons to defeat robot masters. Hidden bolts and CDs give you extra items to assist in battles.
Sangokushi for WonderSwan (Japan)	Sangokushi, or Romance of the Three Kingdoms, is a video game based on the historical novel of the same name by Luo Guanzhong. It was developed and published by Koei in 1999 for the WonderSwan. The game casts the player in the role of one of the many warlords rivaling for control after the Yellow Turban Rebellion. This turn-based strategy game introduces hundreds of historical characters of the Three Kingdoms era. The game's main objective is to become the supreme ruler of the remnants of the falling Han Dynasty. To do this the player has to build a mighty empire by conquering provinces and recruiting generals worthy of command. Fight massive battles, triumph over natural disasters and capture enemy strongholds.
Sangokushi II for WonderSwan (Japan)	Sangokushi II, or Romance of the Three Kingdoms II, is a video game based on the historical novel of the same name by Luo Guanzhong. It was developed and published by Koei in 2000 for the WonderSwan and is the sequel to the first game released in 1999. Upon starting the game, players choose from one of six scenarios that determine the initial layout of power in ancient China. The scenarios loosely depict allegiances and territories controlled by the warlords as according to the novel, although gameplay does not follow events in the novel after the game begins. The player wins the game by conquering all territories in China. This is accomplished by being in control of every province on the map.
SD Gundam - Emotional Jam (Japan) (Rev 3)	The year 1999, 20 years since the first Gundam broadcast. During that time, many Gundam worlds have been created. From all these Gundam series, more than 200 mobile suits and more than 200 characters have been gathered here! A game system with a deeper strategy, a story that shows dramatic development, and the fun of nurturing growing characters, the fun of the game and the world of Gundam are a perfect blend. The definitive version of the Gundam game is here!
SD Gundam G Generation - Gather Beat (Japan)	SD Gundam G Generation is a series of strategy-RPG video games that focus on the Gundam anime franchise. The G Generation series most distinctive feature is the fact that the machines are always depicted in a super deformed fashion. Gather Beat is the fi
SD Gundam Gashapon Senki - Episode 1 (Japan)	SD Gundam: Gashapon Senki Episode 1 is a Strategy game which focuses on the Gundam anime franchise. It was developed by Graphic Research, published by Bandai, and was released in Japan in 1999.
Senkaiden - TV Animation Senkaiden Houshin Engi Yori (Japan)	Senkaiden: TV Animation Senkaiden Houshin Engi Yori is a Role-Playing game, developed by Opera House and published by Bandai, which was released in Japan in 2000.
Sennou Millennium (Japan)	Sennou Millennium is a Puzzle game, developed by Kouyousha and published by Bandai, which was released in Japan in 2000.
Shanghai Pocket (Japan)	This is a portable edition of the solitaire game Shanghai, the game uses traditional Mah Jong tiles. The aim of the game is to match tiles, four of each type will be put on the playing field, when two tiles are matched they are removed when none remain you win. Only tiles that can be moved freely to the left or right may be matched. A wrong move may result in you not being able to clear the field. A slight story mode is presented in the Shanghai mode; each tile setup is based on a Zodiac animal that needs it power restored. The goal is to complete all twelve of these stages there by restoring the animals power. Some variants are also included: 1. Kong Kong: Compete against a computer to clear tiles. If you go slowly you will have tiles sent over to your by your opponent. This type of play is similar to games like Puyo Pop. Kong Kong may be played against another player by using a link cable or against a computer. 2. Challenge (WonderSwan only): A large Shanghai game that you'll try to race through to get the best score. 3. Goldrush: In this mode you will race against an opponent to reach a tile marked 'G'. G is for GOLD, boy! So get cracking.
Shin Nihon Pro Wrestling - Toukon Retsuden (Japan) (Rev 1)	Straight from the National Japan Pro-Wrestling (NJPW) come the greatest wrestlers of the Land of the Rising Sun; beware the Thunder Lyger! Shin Nihon Pro Wrestling Toukon Retsuden is a simple wrestling game where the player takes control of one of six wrestlers, who were current figures at the time of the games publication. Random battles can be arranged or competition in a tournament against all the games wrestlers. A player controls their wrestler with the directional X buttons and the A & B buttons. A & B perform punches and kicks, in close enough a punch can perform a grab. Once a wrestler is locked in a grab they can be tossed according to the directional buttons. The more abuse a character take the longer it will take them to stand up, this makes them very agreeable to kick or jump upon. By punching a fallen gladiator you will get him in a lock. When done closer to the injured legs you will usually try to bend them and when done closer to his head you will crush his cranium between your mighty thighs. If you can do this for ten seconds without him breaking free, your chosen wrestler will win.
Shougi Touryuumon (Japan)	A basic shogi (Japanese chess) game that can be used as an introduction to shogi. The game has a variety of game modes, such as authentic 'Honshogi', 'Winner-take-all' for testing your skills, and 'Tsutsumi-Shogi', which can be played in a short intervals. The 'Research Mode' allows players to select from various patterns of fighting from the beginning, such as 'stick Gin' and '4-segment skipping car', making this game ideal for beginners to improve their skills. Also, considering the fact that the game is designed for a portable console, it is possible to save a game record for each move, so that you can stop the game at any time.
Side Pocket for WonderSwan (Japan)	The main objective is to cross different USA cities and reach the predetermined scores to go ahead. But remember: you'll have only 16 balls and every error can be lethal! The game also comes with modes for 2 players with two variants: 2P Pocket Game (the traditional mode) and 2P 9-Ball Game, where the premise is to sink 9 balls before the other player makes them first. If you prefer, test your target in Trick Game or even hear your favorite song in Jukebox. After each stage completed (and some luck), a bonus stage will appear, as well as the chance to earn extra balls. You will only need a good target in the parquet block!
Slither Link (Japan)	Slither Link is a fiendishly simple puzzle game from the pages of the Nikoli puzzle magazine. While Nikoli is widely known for coining the puzzle name Sudoku they also have produced a myriad of puzzles often dealing with numbers. In this puzzle the player needs to create a loop around the fields grid with out having the loop's line cross itself. This would of course present little challenge if it weren't for those pesky numbers. The field is dotted with numerals that signal how many times the line may be next to it. The number one may only have the line contiguous with it on one side, the two two sides, the three three side. Four of course does not exist as that would, by a requirement to have four sides, create a square and thus a intersection of the line. Zeros also exist these may not have any lines bordering them at all. When a loop has been created so that all numbers are 'touched' appropriately and the line make a full loop you've cleared the puzzle. The game possesses six levels of difficulty and is played vertically on the WonderSwan.
Soccer Yarou! - Challenge the World (Japan)	Like Coconuts Japan Entertainment Co., Ltd.'s other WonderSwan title Soccer Yarou! ~Challenge The World~ can largely be summed up by it's title; you will pick one of many global soccer teams and set off on a crusade against the rest. The player controls a single one of their chosen team's members. The AI clumsily takes care of the rest. The player's selected splinter of the team avatar will move in the direction the player presses while dribbling the ball, should it be in his possession. When a button is pressed the ball will be kicked, should fortune spare your 2.49 inch screen a glance, to another player on your team. If another team member gets the ball you will automatically switch to that player. Kicking the ball is achieved by pressing a button which will more likely cause the player's character to fall on his face. A penalty shot mini-game is included where the view shifts to behind the player making the shot.
Sotsugyou for WonderSwan (Japan) (Rev 1)	Graduation is a Japanese anime &quot;life-sim&quot; game which are popular in Japan. Except for Princessmaker 2, which was never officially released, this is the only game of its type that I know of which was ever translated to English. In Graduation you take the r
Space Invaders (Japan)	A conversion of the classic arcade title, Space Invaders. This version, as part of the Arcade Classic series on Game Boy, has both 1 and 2 player modes using the usual 2 color Game Boy tones (black, grey) to re-create the addictive shooter. However, plug the cart into a Super Game Boy (an accessory of the Super Nintendo) and you have the option of playing the game in full color, with the original arcade cabinet as border art to the action while you play. The game is very simple to play. Shoot down the incoming invaders while dodging their fire. They will advance slowly at first towards you, but the closer they come, the faster they get.
Super Robot Taisen Compact (Japan)	The very first installment of the Super Robot Taisen series is quite different from all of its successors; most notably, the robots are treated as sentient organisms, and all pilots are absent from the game. As the intro tells, they live on the planet of
Super Robot Taisen Compact 2 - Dai-1-bu - Chijou Gekidou Hen (Japan)	Super Robot Taisen Compact 2 - Dai Ichibu - Chijou Gekidou Hen is a Sci-Fi Turn-Based Strategy game, developed by TOSE and published by Bandai, which was released in Japan in 2000.
Super Robot Taisen Compact 2 - Dai-2-bu - Uchuu Gekishin Hen (Japan) (Rev 4)	Super Robot Taisen Compact 2 was the second Super Robot Taisen strategy RPG to be released on the WonderSwan. Like Super Robot Taisen F/ F Final before it, Compact 2 is split into multiple parts: Part 1 and Part 2 occur simultaneously, while Part 3 continues from Part 2. Using the WonderSwan's internal memory, players can send their clear data to each successive game; several events are altered based on the player's previous save, gained items are carried over to Part 3, and a special final scenario can be unlocked by clearing the entire trilogy within 777 turns. The game, like its predecessor, borrows almost all of its gameplay mechanics from F/F Final; however, it introduces the &quot;Support System&quot; which immediately became a core mechanic of the SRW franchise. In Part 2, Excellen Browning and the Londo Bell forces fend off enemies in outer space.
Super Robot Taisen Compact 2 - Dai-3-bu - Ginga Kessen Hen (Japan) (Rev 2)	Super Robot Taisen Compact 2 Dai-3-Bu: Ginga Kessen-hen is a Sci-Fi Turn-Based Strategy game, developed by TOSE and published by Banpresto, which was released in Japan in 2001.
Taikyoku Igo - Heisei Kiin (Japan)	Taikyoku Igo: Heisei Kiin is a Board game, developed by Success and published by Kaga Tech, which was released in Japan in 2000.
Tanjou Debut for WonderSwan (Japan) (Rev 1)	TanjÅ: Debut puts the player into the role of a music company agent, who has to work with three potential stars of entertainment: three young girls named Aki, Kumi, and Saori. In the beginning of the game, the player views the statistics of each girl and
Tare Panda no GunPey (Japan)	Tarepanda no Gunpey is a Gunpey style puzzler which has the modes of Gunpey EX with an additional Tarepanda story mode. The game includes classic Gunpey, endless Gunpey, a timed line removal mode, and a mode where the player must clear all lines at once. Two players can also link up to challenge each other and exchange high-scores. A story mode is also included. Tarepanda discovers the existence of other lazy pandas all around the world; wondering what other floppy pandas are like Tare rolls off in search of them. Each panda wears headgear associated with its homeland, top hat for Britain, turban for India, etc. When our hero is about to reach the new lazy panda something gets in the way, usually an incline too large to roll over. By finishing a certain number of lines you'll give your stymied panda the energy to jump the obstacle. In the story mode a number of novel hazards are presented. Your lines may flip angles, or parts of the screen may be entirely blocked out.
Tekken Card Challenge (Japan)	Tekken Card Challenge is a turn-based fighting game featuring the characters from Tekken 3 plus an exclusive character named Crow. It utilizes a system similar to Nintendo's Pokémon games. Two opponents are to fight at a time, with various cards for different maneuvers and a 100 point HP total for damage accumulation. The player begins with a hand of four cards, drawing more as the duel proceeds. The battle system is similar to Yu-Gi-Oh! in that the three types of cards perform in a rock, paper, and scissors pattern. Attack cards are played against each other to compare values with the loser being discarded and deducting HP, an attack card played against a defense nullifies each other, and two block cards cancel each other out. There is also a minor system of air juggling, which can be quite damaging given the correct order of cards.
Tenori-on (Japan) (En)	Released in 2001, Tenori-on is a limited-edition release of a simple step sequencer developed by the Japanese artist Toshio Iwai. This non-game would be the precursor to the more advanced 2005 electronic musical instrument designed and created by Iwai and Yu Nishibori of the Music and Human Interface Group at the Yamaha Center for Advanced Sound Technology.
Terrors (Japan)	Terrors is an Adventure game, developed by Megas and published by Bandai, which was released in Japan in 1999.
Tetsujin 28 Gou (Japan)	Tetsujin 28-gou is an Adventure game, published by MegaHouse, which was released in Japan in 1999.
Time Bokan Series - Bokan Densetsu - Buta mo Odaterya Doronboo (Japan)	Time BÃ´kan Series: BÃ´kan Densetsu - Butamo Odaterya Doronbou is an RPG based on Tatsunoko's Time Bokan anime franchise. It was developed by Alpha Unit, published by Banpresto, and was released in Japan in 2000.
Tokyo Majin Gakuen - Fuju Houroku (Japan)	It is the Bakumatsu era in Japan - 1860-ies, the time when the feudal rulers of Japan, the dynasty of Tokugawa shoguns, were continuously suffering under the attacks of rebelling groups that wished to end the Tokugawa reign and to restore the Empire. You are a god who does battle using unique cards, of which 500 various types are available. The game's story covers thirteen chapters set in the unique Tokyo Majin Gakuen world.
Trump Collection - Bottom-Up Teki Trump Seikatsu (Japan) (Rev 1)	Trump Collection: Bottom Up Teki Trump Seikatsu is a Gambling game, developed and published by Bottom Up, which was released in Japan in 1999.
Trump Collection 2 - Bottom-Up Teki Sekaiisshuu no Tabi (Japan) (Rev 1)	Trump Collection 2: Bottom Up Teki Sekai Isshuu no Tabi is a Gambling game, published by Bottom Up, which was released in Japan in 2000.
Turntablist - DJ Battle (Japan)	Turntablist: DJ Battle is a Rhythm / Music game, developed and published by Bandai, which was released in Japan in 1999.
Umizuri ni Ikou! (Japan)	Umitsuri ni Ikou! is a simple fishing simulator where you control a little boy at a variety of seaside locations; a pier, a beach, a stone outcropping, and out on the ocean. As you cast a bar will rise and fall on the right side of the screen, when you press the A button the the bar will stop. Depending on how high the bar is when you stop it correlates to how far your line goes. Bigger fish lurk farther out; however, bigger fish are more difficult to real in given their distance from shore. One your hook is in the water you will be treated to a [fisheye?] view of it in the brine. The background water is represented in different gradients so that the player can tell if they are moving up and down. A meter on the right hand side of the screen shows how deep you are, the farther you cast the deeper you'll be. By pulling the line up with fish will be attracted to the hook. Should one grab on you'll get a &quot;HIT&quot;. The view will now revert to being behind the fisher. Based on indications from a bar on the bottom you will have to push left and right, based on how the fish is trying to escape while pressing A. Once caught you'll learn how big your fish was and be able to exchange data about it with other WonderSwan players.
Uzumaki - Denshi Kaiki Hen (Japan) (Rev 4)	This interactive manga tells the tale of the town of a small Japanese town, Kurôzu-Cho, trapped in a vast spiraling curse. The story is told from the perspective of a woman, Kirie Goshima, who lived Kurôzu-Cho and now looks back to certain events that took place during here high school years.
Uzumaki - Noroi Simulation (Japan)	In this game you take play as the &quot;Spiral Curse&quot; of Uzumaki trying to bring curling madness to all of Kurôzu-Cho! Kirie Goshima returns but no longer as a beloved protagonist. Now she is a target, one of many, that you will try to infect with the spiral curse. In this oddly comic twist on the old horror story, not to say that this game is devoid of similar horrific elements of its predecessor. After a brief explanation of your role as the Spiral Curse, given by Uzumaki Sen'nin (The Spiral Master) you begin your task. Generally you make life worse as merry mischief making curse. You will be presented with a map of Kurôzu-Cho; from which you can select where to travel. At each locations you will meet different people and be able to collect unique items. Items can be used to make the influence of the Spiral grow in certain areas, along with interacting with various people. As you cause more mayhem more areas being to open, which allow you torment the old heroes even more! A small human/slug monster hybrid virtual pet can be accessed from the main menu.
Vaitz Blade (Japan) (Rev 1)	Vaitz Blade is an RPG set in a medieval European-style world, where you collect monsters by lowering their hitpoints. You can also fuse two monsters to create a stronger one. The game has 200 collectible species. The main point of this game is the &quot;Vaitz&quot; in the title. It is a generic term for monsters, and there are more than 180 different types of Vaitz in total in &quot;Vaitz Blade&quot;. And it's not just monsters that can be combined with each other, but also items that can be combined with each other in this game. The variety of battles is one of the game's charms. In addition to the normal battles in which the player makes full use of the weapons and items he/she has created, the game also includes events and special battles in the arena (one-on-one combat, tag team matches, team battles, winner-take-all battles and time attacks) that add to the excitement of the game. There are also plenty of events during the story, such as a vertical shooting game that takes advantage of the unique characteristics of WonderSwan.
Wasabi Produce - Street Dancer (Japan)	Street Dancer is a rhythm game starring the crew of wuz?b? a Japanese pop music performance group. The game features standard with a line of button prompts scrolling across the bottom of the play are that you will have to press when they reach the center of the screen. Before you start a game you will be asked to select a member of the wuz?b? crew; Nana, Kaoru, Shino, or U. As you press buttons the chosen terpsichorean will shake it or stare at you in stupefaction, depending on your performance. A 'life bar' is presented on the screen if you fail to perform well the bar will go down, when it is empty your game ends. To clear a stage and unlock a new background with a harder song you'll have to get about a 60% perfect score. You can always record your performances to watch over and over. When a stage is clear you unlock new dance moves, these dance moves will appear in the game and in the &quot;Step Book&quot;. In the step book you can watch the members of wuz?b? perform all their signature moves. You can also have the dancers perform in any way you like which you can record and repay for your friends. Three different musical styles are represented: jazz, hip hop, and rock. The game makes each of these modes unique, not just by changing musical tone but, by having the player change the way he holds the WonderSwan for each genre. The forms are: 1. Hip hop: the screen is held in the normal horizontal position so that the left hand can hit the A+B buttons and right hand can press the basic directional keys. 2. Lockin' [sic]: In the mode the system is held so that both hands can press the directional buttons.This mode also requires you to press two notes at a time usually matching directions on both sets of directional buttons. 3. Jazz: This is a total reversal of the hip hop mode. The system will now be horizontal but essentially upside down. Now the directional keys and A+B buttons will be at the top of the console A multiplayer mode is also included for two people on one system. both players take one set of the WonderSwans directional buttons and both players select different dancers. The multiplayer mode takes place in the vertical &quot;lockin'&quot; style, with two columns of press commands scrolling on the right. Both players are instructed by one of the columns, the player that is doing better will have their chosen dancer displayed on the screen.
Wonder Stadium '99 (Japan)	Wonder Stadium '99 was released a mere five months after the original Wonder Stadium and does not add much in the way of gameplay. This update adds information about the 1999 Japanese baseball season to the game. Such as Seibu's Matsuzaka and Uehara of the Yomiuri Giants. The game gives you a selection of 14 fictional and professional teams as well as three different stadiums, just as the original did.
Wonder Stadium (Japan)	Wonder Stadium, not to be confused with the near identical Wonder Stadium '99, presents a monochrome baseball experience for the WonderSwan. Players will quickly be able to start playing as one of fourteen teams, twelve professional two fictional, in All-Star Duel, Exhibition Game, or Homerun Competition modes. Player can also personalize their teams by giving the generic characters who comprise the teams names. When starting a game you'll be asked to select a team, a stadium; classic, seaside, or space, and how many innings the game will run from 1 to 9. Hitting the ball is the 'simple' affair that it usually is, time your swing and if you timed well your ball will fly into or out of the field. Wonder Stadium does give the ability to bunt and tweak the direction that bunt will go. While playing the field you'll have considerable command over a number of different pitches. From moving your pitchers subtly around the mound to how hard a throw you'll give. Once your opposing team manages to get a hit the game stops giving you the view from behind the plate a switches to a birds-eye view of the field. Each ballplayer is hooked to another for instance when you move your man on first base the fellow in the field behind him will move in the same way, a bit clumsy but an acceptable compromise. The person nearest the ball will always be under your control. Once you get the ball you may throw it toward a base of your choice.
WonderSwan Handy Sonar (Japan) (Rev 2)	WonderSwan Handy Sonar is a fishing game developed and published by Bandai in 1999 for the WonderSwan. It is bundled with the Handy Sonar, a fish-finder device similar to the Pocket Sonar also released by Bandai for the Nintendo Game Boy.
