#key	synopsis
Gloom (Europe)	This first person shooter for Amiga & Amiga CD32 is very much in the style of Doom. Game play consists of walking through corridors and shooting bad guys, dinosaurs and aliens.
Grandslam Gamer Gold Collection (Europe)	The Grandslam Gamer Gold Collection is a compilation of three games that received the CD32 Gamer Gold award. It consists of: Bump 'N' Burn Nick Faldo's Championship Golf Jetstrike
Guardian (Europe)	Guardian is a fast and furious shoot 'em up. You skim over the surface of a planet, shooting enemies down as quickly as you can, with the hope of protecting as may of the installations as possible - the more you save, the quicker you get extra lives. Plenty of power-ups are offered during the game, including enhanced weaponry and shields. The game is viewed in full 3D, and the camera angle can be adjusted. CD32 controllers are recommended, although keyboard and mouse are also available.
Gulp! (Europe) (En,Fr,De,Es,It)	Gulp! is a Puzzle game, developed and published by I.C.E., which was released in Europe in 1994. Gulp! is ICEâ€™s first release since the rather ill-fated Total Carnage, and it s nice to see that itâ€™s actually a reasonably good game. As you can probably tell from the screenshots, itâ€™ got an awful lot to do with fish. To capture the essence of Gulp! in a nutshell, itâ€™s Lemmings underwater, but with much more interaction with the background. The aim of each level is to get a certain number of fish from the inlet pipe to the exit, while avoiding everything if possible. The levels are large, and fairly intricately laid out. Most people will find Gulp! incredibly hard to play for the first hour or two, simply because there is so much to watch out for, and so much going on at once. Thankfully, you are able to pause the game and scroll around the map, so you shouldnâ€™t find it too much trouble planning your route; itâ€™s just the execution thatâ€™s the hard part. Gulp! isnâ€™t a bad game at all. Although it sometimes can get very confused on screen, there are some really nice ideas in there. It wonâ€™t hook everyone In fact. I donâ€™t even think it will hook everyone who liked Lemmings. Youâ€™ll either love it with a passion, or youâ€™ll play it once and never look at it again. Itâ€™s a time-honoured statement, but I think with this one youâ€™re really going to have to try before you buy.
Gunship 2000 (Europe)	Take the Apache, the new Longbow Apache, The Blackhawk, Comanche Scout, Comanche Gunship, or the MD-500 Defender on campaigns or missions. Updated graphics engine has much more detailed terrain variation with true valleys/hills and even train tunnels that you can fly through. When you are promoted to a sufficient rank you can take along multiple helicopters to accomplish your objectives. The dynamic campaign generates new missions based on multiple maps.
Heimdall 2 - Into the Hall of Worlds (Europe)	Heimdall 2 (also known as Heimdall 2: into the Hall of Worlds) is an isometric action-adventure video game developed by The 8th Day and published by Core Design for Amiga, Amiga CD32 and MS-DOS platforms in 1994. It is set in a world based on Norse mythology and is the sequel to Heimdall, released in 1992. The CD-ROM versions contain a CD audio soundtrack composed by Martin Iveson.
HeroQuest II - Legacy of Sorasil (Europe) (En,Fr,De)	HeroQuest II: Legacy of Sorasil is an isometric role-playing game that was released on Amiga 1200 and CD32 in 1994 by Gremlin Graphics. The game is the sequel to HeroQuest.
Humans (Europe) (En,Fr,De,Es,It)	The Humans is a puzzle game similar to Lemmings whose objective is to manipulate the given number of humans, taking advantage of abilities and tools to achieve the level's goal, usually consisting of finding a certain tool, killing a certain number of dinosaurs or bringing at least one human to the end point, marked by a conspicuous colored tile. Each level is independent of the next, each with its own tools, goal, and set number of humans allowed per level. The only things that carry from level to level are the total number of humans in the player's tribe and the player's total score.
Humans 3 - Evolution - Lost in Time... (Europe)	Zoo keepers from an alien world have scoured human history to steal 7 important figures from different epochs, and it is your job to rescue them. First you will have to explore four worlds to find the 6 pieces of their Time Machine, avoiding the chasing aliens. Unlike Humans 2, this is a full sequel to the game known as Evolution: Dino Dudes on some systems with a new game engine, rather than merely a data disk with new levels. As before the gameplay is influenced by Lemmings. Each of your characters have their own abilities, including fire-creation, grabbing and smashing, which must be used in conjunction to beat the puzzles before you. Passwords are offered for each level.
Impossible Mission 2025 - The Special Edition (Europe)	As an erstwhile Spectrum and C64 owner, the name Impossible Mission sends all sorts of chills up and down my spine. I can well remember countless days and nights spent searching rooms in a secret underground bunker, looking for the missing parts of a puzzle that would allow me to enter the hidden room and kill the mad professor who is trying to take over the world. &quot;Destroy him my robots,&quot; cried the voice of said sanity-challenged intellectual. The presentation has been updated, but the actual game remains much the same. You have to search every object in each location for the parts of a puzzle, which must be solved to open the exit for the location. As items are searched, various other objects can be found, such as single shot guns, jetpacks, mines and all manner of other toys and freebies. So what improvements have been made over the original? Well, you now have three different characters to choose from instead of the original one. The rooms have been broken down into levels and expanded to a hundred times their original size. After playing the game for a few nights, I have to admit I feel a little disappointed. By trying to combine a puzzle game with a platform title, MicroProse seems to have fallen between two stools. This game just doesnâ€™t have the charm or excitement of the original, but perhaps fond memories have clouded my view. Donâ€™t get me wrong, this isnâ€™t a bad game, it just gets tedious after a few goes. It may have been up for the nineties, but it belongs in the eighties.
International Karate + (Europe)	International Karate + (IK+) is a simple side-on beat 'em up. 3 characters appear on the screen - either 1 player and 2 AI, or 2 player and 1 AI - and proceed to kick seven bells out of each other via various karate moves. Each of the moves scores a different number of points and if you come last in a particular round you are eliminated. There are some sub-games too, involving your karate-master holding a shield and defending himself against bouncing balls from both directions, and kicking bombs off the screen before they explode. All in the pursuit of that elusive black belt...
International Sensible Soccer - World Champions (Europe) (En,Fr,De,It)	International version of Sensible Soccer. The pitch is visualized in aerial view, with gameplay focusing on team play. The controls are simply shoot, lob, pass, tackle, head, and the player can add effects after the shot with the directional cross.
James Pond 2 - Robocod (Europe)	In his second adventure James Pond must retrieve the toys Dr Maybe has stolen. Pond has been armed with an Inspector Gadget-style stretch device, which he can use to view higher areas or claw onto ceilings so as to slide across them. The gameplay takes place across worlds themed around particular types of toys, such as sporting goods, candy and aircraft. The levels scroll sideways, although a small amount of vertical movement is included. On each level Pond must collect 2 penguins and reach the exit, although there are usually multiple exits and lots of secret areas to explore. After completing each pair of two worlds (each of which has three sub levels), a boss must be faced.
James Pond 3 - Operation Starfi5h (Europe)	The gameplay in Operation Starfish is similar to Super Mario World. The map of the Moon consists of many levels connected with pathways. The levels are grouped into themed sections including cheese, custard, ice cream and more, with each section culminating in a boss fight. Many stage names are a play on words, such as &quot;The Garden of Edam&quot; for the first level (named after the Garden of Eden). A unique twist to the standard &quot;Super Mario&quot;-style gameplay is that Pond's magno-boots allow him to run up walls. Once on a ceiling, Pond will only fall down if he jumps off, and some levels have sections which the player must navigate in this upside-down fashion. Although Pond can no longer stretch his body upwards as he could in the preceding game, many levels give the player gadgets that allow Pond to travel a great distance upwards.
Jetstrike CD32 (Europe)	Fasten your seatbelts and get ready to play JETSTRIKE - the number one flight action game from Rasputin. Amazing new 24-bit graphics; A simplified control system (so anyone can play); A huge, specially composed CD soundtrack; Nearly 200 missions, many unique to this version; Multiplayer option for between 2 and 8 opponents; Over 60 different aircraft to choose from; 60 weapons systems (there's even a nuclear bomb!)
Jim Power in Mutant Planet (USA)	Jim Power was a hero who one day while travelling through the forest, encountered a dimensional rift into a strange new world. Luckily Jim always travels armed and now he'll need to fight his way past several monsters into a monster stronghold to find his way back home. Jim Power is a side-scrolling platform game, a side-scrolling shooter and a top-view shooter game depending on the level. Jim Power for the most part can jump and has an upgradable gun weapon. He must find fight enemies, bosses and obtain various keys to progress through the levels. Jim also has a &quot;Smart Bomb&quot; power attack which can clear the screen of enemies. In shooter levels, Jim's spaceship only has the ability to shoot and move around the screen avoiding obstacles. Cheats : Pause the game and type Ã¢â‚¬Å“VELOUÃ¢â‚¬Â to activate the cheat. Now use Ã¢â‚¬Ëœ1Ã¢â‚¬â„¢ through Ã¢â‚¬Ëœ0Ã¢â‚¬â„¢ on the main keyboard to select weapons and use the function keys to skip to the corresponding level.
John Barnes European Football (Europe) (En,Fr,De,Es,It)	The gameplay is superficially similar to Krisalis' previous Manchester United Europe title. The action is viewed from side-o
Jungle Strike - The Sequel to Desert Strike (Europe)	Some time after Operation Desert Strike, Ibn Kilbaba, son of Kilbaba S.R, threatens to annihilate America. After his father was killed, the people who were under his control, sent his son running off, along with his father's money and nuclear weapons program. Kilbaba, more ruthless than his father, longs for revenge of his father's death and decides to shed the blood of those who killed him, the Americans. Already armed, Kilbaba hires Carlos Ortega to help him set up his Nuclear Weapons program, deep in South America. Carlos Ortega, the world's most notorious druglord, also yearns to seek revenge. With his own private army, armed with the most hi-tech weapons, he's ready to fight America at all costs. Because of this threat, you're hired again to battle these two characters, following their paths in the jungles of South America. Armed with the Commache, numerous other vehicles, and destructive weapons, you must take out their private army. Blow up the enemy with your hellfires, hydras, chain guns. Use the watercraft to launch mines at enemy ships. Pull off a drive-by on the enemy with guns on the side. Take out the evil duo and forever rid this threat.....in the jungle!
Kid Chaos (Europe)	Kid Chaos (also known as Kid Vicious) is a side-scrolling platform video game that Magnetic Fields developed, and Ocean Software published, for the Amiga and Amiga CD32 in 1994
Kingpin - Arcade Sports Bowling (Europe) (En,Fr,De,It)	Kingpin: Arcade Sports Bowling is a bowling game with support for up to 6 players, who can be human or CPU-controlled. Player statistics can be built up as you play. On the bottom right of the bowling alley screen there is a power gauge that can be altered pressing the Up and Down keyboard arrow keys / joypad buttons. Pressing the Left and Right keys changes the position of your avatar, and hitting Enter / fire makes a small moving arrow appear in the bowling lane. It shows the direction your character will throw the ball when you hit Enter / fire again.
Lamborghini - American Challenge (Europe)	The objective of this game is to end up the undisputed champion of highly illegal street racing throughout the entire United States. To do so, the player must race against a group of computer-controlled opponents in a variety of illegal races across the country. The races are divided into three leagues, each one with increasingly harder opponents, and the player needs to regularly upgrade their Lamborghini Diablo in order to keep them above the other racers, by using the american currency from bets as well as the bonuses earned by succeeding in the races in first place.
Last Ninja 3 (Europe)	Ninja 3 is here and ready to explode onto your screen with the most glorious display of graphics and animated fight sequences ever seen in this type of game. With a massive introduction sequence, incredibly detailed '3D' background graphics and a more than generous helping of all-out action, Ninja 3 displays a degree of excellence never before experienced by even the most seasoned Ninja fan. Ninja 3 - A game of epic proportions. Feel the realism, allow yourself to witness the magical world of Ninjitsu spiritualism, expierience the mystical atmosphere of the Tibetan Temples. Remember, always remain in control of your stealth and cunning as you do battle once again with the most treacherous purveyor of evil, Kunitoki.
Legends (Europe) (En,Fr,De)	Legends is an action-adventure with Zelda-inspired gameplay. The player controls a character pertinent to the time period (an American Indian from 1400 A.D. - America, a knight from medieval England, a Chinese warrior from Imperial China, an Egyptian acolyte from ancient Egypt, and Billy in the alien spaceship).
Liberation - Captive II (Europe)	Liberation is the sequel to Captive. With the help of your 4 droids, you must search for survivors in various areas, and prove BioCorp's guilt. You can buy better weapons, swords or laser rifles, and upgrade your droids with new equipment.
Litil Divil (Europe)	A little devil named Mutt is a rather lazy character who prefers to do nothing in his own cozy part of the underworld. However, his luck changes when he is chosen as the hero who must venture into a mysterious Labyrinth in the overworld and retrieve the Pizza of Plenty from there, so that his demonic friends will have enough capers and anchovies to eat. Litil Divil has puzzle-solving and action elements, including platforming and combat. Mutt is being transported to various puzzle rooms, where he has to avoid obstacles, fight enemies, and manipulate the environment in order to succeed. It is also possible to buy items such as weapons and shields at specific locations.
Lost Vikings, The (Europe)	Three Vikings, Eric the Swift, Olaf the Stout and Baleog the Fierce, were kidnapped by the alien Tomator, the evil Croutonian ruler, who is collecting unique life forms to display in his gallery. The three Vikings will have to combine their unique skills to defeat Tomator, as well as a vast array of aliens, robots, giant snails, big lizards and more.
Magic Island (Czech)	Classical dungeon RPG with step-by-step movement from Czech Arda Team. You are playing the son of an old warrior, who gave you a letter for his friend. There starts a long journey, you found this old friend dead and you discover the history of this friendship. The whole game is most similar to Ishar series – outdoor locations, realtime combat and pretty graphics. Unfortunately this game has some minor problems with technical issues – don't even try run this game on Amiga with turbocard. On other hand there is lot of original things like alchemist receipts and growing up your characters. For example – there is more than twenty ingredients like mushrooms, fern, witches hair or dry dog turd, which you can mix up, even in original manual there aren't all combinations to learn. Your party has four people and each of them has few statistics and skills. If you gain enough experiences to level up, you can choose from skills or attributes. This way you can learn how to use magic even with a fighter.
Manchester United - Premier League Champions (Europe) (En,Fr,De,It)	Manchester United: Premier League Champion is a football game. Choose your favorite team and take part in the various national and European championships.
Marvin's Marvellous Adventure (Europe) (En,Fr,De,Es,It)	One of the most console-style platformers ever seen on the Amiga, Marvin has approximately 60 levels to battle through. There are stars to collect, extra lives on offer, slides, tubes, ladders, caterpillars to move across, and bonus fruit to collect. The levels are inhabited by typical enemies, some of which are killed by jumping on their heads, while others must be kicked or shot (once you collect a weapon). Many of the annoyances which plague platform games, such as blind jumps and spikes appearing at random, are deliberately absent from this. The graphics are intentionally cute, using the AGA chip-set for 256 colours.
Mean Arenas (Europe)	Mean Arenas is a 2D top-down maze game that plays very similar to Pac-Man, but with some added features like bombs, teleporters, etc. The presentation is that of a Game Show inspired by American Gladiator, The Running Man, and other futuristic type Game Shows.
Microcosm (Europe)	Microcosm is a 3D action shooter, similar to Descent, that takes place entirely within the human body. The concept was inspired by the 1966 movie Fantastic Voyage. The player pilots his way through various parts of the anatomy, blasting virii and enemy ships, while gaining power-ups and faster, stronger craft. The goal of the game is to eventually reach the brain to stop Grey M, the entity that controls Korsby's body. Microcosm makes heavy use of full-motion video and features high-resolution fractal graphics (to simulate the walls of veins and arteries), digital music and sound effects.
Morph (Europe)	Young Morris Rolph has been trapped in limbo due to a malfunction on Dr Krankenpot's new teleport machine. Now he's been split into his 4 component parts, represented by liquid, gas, a hard ball and a bouncy ball, and he must get through 24 levels (36 on the special A1200 version - mirroring the game's plot-line of improved technology causing more problems for Morris) to retrieve the parts of the machine so it can be rebuilt to bring him back to life. The gameplay is vaguely influenced by Lemmings, as the levels are populated by lots of points which can't be crossed in all forms - walls, fires, gaps, thornbushes and suchlike. You get a set number of transformations on each level, although extra ones can be picked up at times, and there are heaters and freezers dotted around which cause transformations in some states. All this is done against a time limit. Like Lemmings 2, you can take on the next level in each of the worlds at any time, so you have to be stuck 4 times before you can't progress.
Myth - History in the Making (Europe)	In this game, you are a mere mortal who has been called by the Gods to defeat several mythological creatures that have been turned bad by the evil Dameron. Myth: History in the Making is a platform game with a lot of fighting. The levels of this game deal with different mythologies, from ancient Greece to the Vikings, over to Valhalla (where none other than the hammer-wielding Thor awaits you), and more. Apart from jumping from platform to platform, you'll also fight the enemies and bosses in your path with a variety of weapons - in the beginning you have only fists to defend yourself, but later you'll find more powerful weapons, such as swords and axes. There are many various types of enemies, different on every level. Typically, enemies keep appearing and coming at you from all sides, no matter how many of them you kill - so you have to keep moving.
Naughty Ones (Europe)	The Naughty Ones come under your control in this old-fashioned platform game. Each screen is separate from the others, and involves trying to collect a key and then progress through the exit. Enemies are best dealt with by shooting one of your longer-range weapons towards them and waiting for it to hit them - this will release at least one coin, for points. Improved weapons can be collected, each of which functions for a limited number of shots. Bonus items are often located in the more precarious parts of the level, leading you to choose whether to risk losing a life, and going back to the start of the screen (although previously killed creatures remain dead when you lose a life)
Nick Faldos Championship Golf (Europe)	Arc Developments created a 3D game world called Reality3 for this simulation, licensed around one of Britain's top players. There are two courses, plus a hidden 9-hole course on Mars with reduced gravity, with match play and stroke play options against one of 8 varied-difficulty computer players. The control system is quite unusual, as the strength of the shot is chosen before you start the swing, but you have to click within a range to activate the shot, and this range is narrower if your shot is intended to be more powerful. An extra click can be made to add wrist snap, which increases the shot's power. The wind calculation is more complicated than most games of the era, and the rough is harder to play out of than usual, as you can't make slight stance adjustments easily.
Nigel Mansell's World Championship (Europe)	The player can race a single race, do a season of Formula One, or practice their skills on a particular race track. Either music, sound effects, or both can be shut off on the options menu. The changing of the tires is mandatory on pit road during the middle of each race, and weather can determine whether the player should use hard tires, soft tires, or rain tires. Before the beginning of the race, it is possible to change some aspects of the car, such as spoilers, tires and gearbox. Being licensed by Nigel Mansell, the game followed the 1992 Formula One season, which he won. The player takes on Mansell's role to try to win the title against eleven other real-life drivers that were still active in their careers by the time the game was launched. Like Sega's own Super Monaco GP, each of them belongs to their own team (instead of the common F1 format of two drivers per constructor). Although all the rival cars' colors resemble the actual constructors' colors by that time, only Mansell character wears a suit in the same color of his team's â€” blue. Mansell is also the only character to have his own sprite, distinguished by his signature mustache and cap. All the other drivers are shown with a similar sprite, all of them in yellow racing suits. The player also has the option to change Mansell character by setting a different name and nationality. The countries available on custom mode are South Africa, Mexico, Brazil, Spain, Finland, Monaco, Canada, France, Great Britain, Germany, Hungary, Belgium, Italy, Portugal, Japan, Australia, Austria and United States. However, the playable character's appearance will remain that of Mansell. The game also features the national anthem for each of these countries, played in the podium whenever the player character wins a race. If a rival wins the race but the player finishes as runner-up or third place, the podium will still be shown, but the anthem to be played will be the one of the winning driver's home country. The rivals can't be customized.
Overkill & Lunar-C (Europe)	This CD contains two shoot 'em ups: Overkill (a Defender clone), and Lunar-C (a Gradius/Lifeforce clone). Lunar-C is unique in that it was only released in this compilation. The Lunar-C back story revolves around a giant dreadnought attacking an unnamed planet. The player takes the role of the chosen hero and boards their flying saucer to eliminate the aliens called Sirians. The game is a horizontal scrolling shooter. After a wave of enemies is destroyed, they release a power-up token. Collecting it will advance the weapon select gauge by one step, similar to Gradius. In this way, the weapon systems of the player's ship can be upgraded. If the player hits an enemy or a bullet, their energy bar is reduced. At the end of each level, a guardian awaits that needs to be destroyed in order to advance further in the game. Both games can be played in NTSC, though Overkill has humans at the bottom of the screen that are difficult to see unless playing in PAL resolution. Overkill will also have some graphical glitches in NTSC, but they're relatively minor.
PGA European Tour (Europe)	European Tour is best thought of as a remake of the original game, rather than a sequel as such. It features 5 courses from across Europe, and 60 top European pros, rather than the US-leaned lineup of the original. The graphics are much more detailed and colorful, as you'd expect considering the intervening years of advances in programming skill. The control system is the standard three-click method used in most golf games, but you can now define intended draw/fade levels in advance of playing the shot, so that a perfect aim leads to a measured effect, and an imperfect one exaggerating the effect. As well as the Stroke Play games of the original (where you count the total score across the whole round of 18 holes, and compare this to your opponent), there are also Match Play (where the aim is to win as many individual holes as possible) and Skins (the same, but with money) modes as well.
Pierre Le Chef Is ... Out to Lunch (Europe)	Pierre le Chef is touring the world preparing his dishes, but his ingredients have escaped and he must capture them. Pierre must watch out for bacteria, insects, and his arch-rival, Le Chef Noir. Noir, an evil chef jealous of Pierre's success, wants to ruin his career by releasing all of his gathered ingredients.
Pinball Fantasies (Europe)	Like Pinball Dreams, Pinball Fantasies contains four themed tables with various difficulty levels. &quot;Party Land&quot;, the table included in the shareware release, is oriented around an amusement park, where the letters of either PARTY or CRAZY must be lit to start a high-scoring event. &quot;Speed Devils&quot; is focused on car racing, and the player must overtake cars to take the lead. &quot;Billion Dollar Gameshow&quot; is a game show-style table where the player attempts to win prizes by achieving certain combinations of ramps. &quot;Stones 'N Bones&quot; is based on a haunted house, where the player must light eight successively more rewarding modes by completing a bank of targets marked STONE-BONE and then cycle continuously through the modes.
Pinball Illusions (Europe)	Pinball Illusions is the successor to the Pinball Fantasies, using an upgraded game engine. The tables are Babewatch, Law & Justice, Extreme Sports and (on PC CD versions) The Vikings. These contain ramps, bonus areas and combo sequences to set up. All the artwork were produced in true 256 colors from the ground up for AGA Amigas and the PC, rather than originating in 32 colors on older Amigas. New to this version is multi-ball: Pinball Illusions supports up to six balls simultaneously, in which case it switches to high resolution mode. CD versions use CD audio for music.
Pirates! Gold (Europe) (En,De)	As with the original, this is a blend of strategy, action and adventure. Pirates! Gold lets you play the role of a beginning buccaneer in the 17th century Spanish Main, in search of fame and fortune. Each town in this untamed raw region has different surprises and dangers. How you acquire stature is up to you; you can make your living through honest trade and the search for hidden treasure, or you can be a little more daring and attack and plunder ships. As you can choose a specific skill to stand out in, the game can vary each time. Sword fighting is played out in side-view action sequences.
Power Drive (Europe) (En,Fr,De,Es,It)	Power Drive' is an arcade racing game featuring monster trucks from 1987 by Bally Midway. This arcade game is for up to three players simultaneously. Game modes include speed rallies, car crushes, high jumps and sled pulls.
Power-Games (Europe) (En,De)	Power-Games is a compilation of over 500 games for the Amiga, CD32 and CDTV. The games are stored both unpacked and as compressed LHA archives on the CD-ROM. When booting the CD on a CD32, a graphical menu is displayed where compatible games can be selected and launched by genre. However, some of the games require either a mouse, a keyboard or both. The games are mostly freeware and shareware, with a couple of commercial demos available as well.
Premiere (Europe)	Six film reels have been stolen from your film studios by a rival company. In this platform game, your mission is to rescue from within the sets and backstage rooms they have been hidden in. Backstage sections are entered through doors, and weapons can often be collected in these. The sets are themed around six different genres of film, and the backdrops, weapons and enemies fit these sections. There is a slapstick comedy played out in black and white (complete with greyscale background) a cartoon with lots of Road Runnering and goofy facial expressions, a Wild West romp, Sci-Fi complete with aliens, and so on. After each platform level you will have to pass through a film scene - piloting a runaway mine-cart, navigating a scrolling shoot 'em up level, or similar.
Prey - An Alien Encounter (Europe)	In Prey, the player is sent to asteroid KG-42 since all contact was lost with the colonists. The player's objective is to rescue as many colonists as they can. Poison gas fills the corridors, so the player has to act quickly before their oxygen supply runs out. The game world is navigated in steps of pre-rendered video footage of corridors and halls. Players can use their map to help them navigate the labyrinth, finding rooms containing survivors. Occasionally, radio contact is made and mission objectives for the player will be updated for them to go to a specific location. After obtaining a gun, it is also possible to fight aliens, which are the source of the disturbance in the asteroid.
Project-X & F17 Challenge (Europe) (En,Fr,De,It,Da)	This compilation contains the updated edition of shoot 'em up Project-X, which is an easier and debugged version of the original, and the racing game F17 Challenge, neither of which had previously been released for the CD32.
Project-X & Ultimate Body Blows (Europe)	A compilation of two games: Projet-X, an excellent shoot'em up that, while not very original (the weapon system and some bosses are inevitably reminiscent of the Gradius series), is nevertheless very neat (and very difficult), and Ultimate Body Blows, which combines the two fighting games Body Blows 1 and its successor Body Blows Galactic. Choose from 22 playable characters and fight your way through the various animated environments.
Projekt - Lila (Germany)	In Projekt:Lila you play as the female Cyborgwarrior Lila, which has to fight against a corrupt system. Once part of this system, she has been fallen into disgrace and was declared as public enemy. The reason for this are unclear to her and she wants to learn who is behind this and break some bones. The Game is basically a Homage at the Mega Man series but with a small twist. Lilas Exo-suite has been damaged during her initial escape from the guardians of the high order. Due to this damage she can only shoot when jumping or stay in position.. In order to repair her suite and to get information about who is behind all this she has to collect their logic units called &quot;eBRAIN&quot;. Every dead opponent will drop one. The handicap will cause on ore two stressing situations and maybe you destroy an opponent above a hole.. If so you may need to dig further into the level and check where it has landed.
Quik the Thunder Rabbit (Europe)	This platform game has much in common with console games of the era. There are 4 worlds including ice, desert and fields, and have multiple routes through. The bad guys are cutesy. You get past them by spinning at them, although jumping over them is often sufficient. Power-ups on offer include speed ups, energy, food and water (Quikâ€™s thirst and hunger are measured separately). The bonus levels involve jumping through time, by finding the right doors.
Rise of the Robots (Europe)	Rise of the Robots is a 2.5D fighting game. You play as the cyborg Eco35-2, half-man half-robot, created by the Electrocorp company, in order to counter the mutiny that is brewing in their Metropolis 4 factory, following the reprogramming of certain robots by injecting them with the EGO virus, making them aware of their situation and therefore aggressive. You will have to fight them one by one in duel battles to stop this rebellion. The title was intended to be graphically revolutionary. But although the fighting robots are quite nice (with 3D sprites transcribed in a 2D universe), the scenery is only in dull static 2D. Also, the in-game animation is slow, even quite &quot;heavy&quot;, directly impacting the handling. The slowness of your robot and the varying power of the enemies (to the point that some robots are ultra powerful and atomize you in two shots) quickly make the fights unbalanced.
Roadkill (Europe)	Set in the future, Roadkill is a racing game featuring all manner of gruesome additions. There are 9 computer opponents in each race, and you must finish in the top 3 every time. Rockets and homing missiles can be collected so as to shoot the rival cars out. The tracks feature in-built hazards and treacherous shortcuts. Money is a big factor in all of this - the higher you finish in a race, the more you get; each car you destroy gives you more money than the previous one, as you go for the Jackpot and then the Super Jackpot.
Ryder Cup - Johnnie Walker (Europe)	Ryder Cup: Johnnie Walker is a golf game based on the Ryder Cup tournament of 1993 which was played on the Belfry course. When on the field, the player has various icons available which are used to display or hide information, e.g. about the current hole and wind. The game offers two different control methods for the shot: two-click (choosing the loft from a menu and then clicking twice with the correct timing to select the power and drift) and the stroke method (after selecting the power, a miniature ball appears and the player has to click on it. The position of the click sets where the club hits the ball and therefore the drift). The latter is also available in a variant in which the ball randomly moves to make it harder.The tournament itself is a match between a European and US team with twelve athletes each. There is also the possibility to train the single holes instead of participating in the tournament.
Sabre Team (Europe) (En,Fr,De,Es,It)	A Sabre Team is a squad of four elite soldiers charged with some of the toughest hostage-rescue, building-storming and the like that Western forces have ever attempted. In this turn-based strategic simulation you must choose a team of four of these from the 8 available, and take them to victory in five increasingly tough missions. Even before you get into the main game-play, there is a lot of strategy involved in choosing weaponry, as they make different amounts of noise when used (reducing the stealth potential) and their ammunition is of varying weight. In each turn you have limited action points per soldier, which must be used for all movement, firing and reloading moves. The maps are viewed isometrically, with a compass used to indicate the directions of movement, and where the incoming fire emanated from.
Seek and Destroy (Europe)	You pilot a helicopter or a three-barreled tank through 14 increasingly tough multi-phase missions, each of which is preceded by a full briefing and a shopping phase. nnBefore each phase you can enter the shop and upgrade your weaponry, paying with golden medals gathered during previous phases. Your starting weapons are the chain gun and rockets/tank shells. Every weapon has three upgrade levels. After that, you can decide how much ammunition for each weapon you want to load into your vehicle's weapon bays, switch between the tank and the chopper, choose one of the three special weapons and adjust the fuel/armor/speed characteristics. nnnnMissions are set in the desert and jungle as well as over the sea and in snowy regions. Most often your objectives are, obviously, to seek and destroy, while performing some rescue operations and gathering as much powerups as you can. The powerups consist of ammunition, fuel, medals, and others.
Sensible Soccer - European Champions (Europe) (En,Fr,De,It)	With the original Sensible Soccer having sold hugely, this updated version was released some months later (and then used as the basis for the later console versions). The teams are updated, with the sides present in the 92-93 European tournaments included, and the player names updated to take transfers into account. The game was tidied up and changed in a number of areas. The most significant change is the addition of red and yellow cards for discipline (2 yellow card offenses or one 'professional foul' (denying your opponent a clear goal-scoring opportunity) results in that player being sent off). The goalkeepers have been improved in skill, and the 1994 World Cup Qualifying tournament was added.
Seven Gates of Jambala, The (Europe)	The Seven Gates of Jambala is a Jump & Run game. Business with people to come continues, really tough mystery to escape from Jambala. Beware of the mystery traps, the doors behind which the player know not what. Some items will guarded and the player must destroy the big boss in order to get it.
Shadow Fighter (Europe)	Shadow Fighter was one of the few Mortal Kombat influenced beat 'em ups released for the Amiga. There are 16 fighters, each with their own home country and arena, plus Pupazz, a puppet you could repeatedly attack to practice moves. The usual sequence of best-of-3 fights is on offer, with variable difficulty and optional blood. The control system is designed around a one-button controller, but still offers 25 moves for each player, with special moves executed by spinning the joystick round 180 degrees. Each arena features multi-layer parallax, with up to 80 colors.
Simon the Sorcerer (Europe)	The story begins with an ordinary teenager, called Simon, who hears his dog, &quot;Chippy&quot;, up in in the loft of his house Seeking to investigate, Simon finds that the dog had discovered a spellbook titled &quot;Ye Olde Spellbooke&quot; in an old chest; both the dog and the book had turned up sometime before the story from an unknown location. Simon throws the book onto the floor in contempt, not believing in magic, only for a portal to open above it as a result. Chippy quickly goes through the portal and Simon follows, ending up in another world. After escaping from some goblins who intended to eat Simon, he quickly discovers a house in a village belonging to a wizard called Calypso, along with a letter from him. Through it, Simon learns he was brought to this world to save Calypso from the evil sorcerer, Sordid.
Skeleton Krew (Europe)	The game takes place in the year 2062. A baddy named Moribund Kadaver has assumed control of a cryogenics plant near Monstro City. Kadaver is apparently a former mortician who has dabbled in cryogenics ever since he purchased Deadly Enforcement Aggressive Destruction Incorporated, aka DEAD Inc. Now he has the power to unleash mutants called Psykogenix on the population of Monstro City! The Military Ascertainment Department (MAD) has decided to call upon the world's most vicious mercenaries: the Skeleton Krew. Skeleton Krew has you choosing between three members of the deadly organization: Spine, Joint, and Rib. The object of the game is to make it through four planets on your way to stop Kadaver's nefarious plans.
Sleepwalker & Pinball Fantasies (Europe)	Like Pinball Dreams, Pinball Fantasies contains four themed tables with various difficulty levels. &quot;Party Land&quot;, the table included in the shareware release, is oriented around an amusement park, where the letters of either PARTY or CRAZY must be lit to start a high-scoring event. &quot;Speed Devils&quot; is focused on car racing, and the player must overtake cars to take the lead. &quot;Billion Dollar Gameshow&quot; is a game show-style table where the player attempts to win prizes by achieving certain combinations of ramps. &quot;Stones 'N Bones&quot; is based on a haunted house, where the player must light eight successively more rewarding modes by completing a bank of targets marked STONE-BONE and then cycle continuously through the modes.
