#key	synopsis
Family Games II - Junkfood Jive (Europe)	If you like to flit around like a fly along dirty food residue, have to fight over the bill with your partner, if you want to invent your own clever pizza topping, have had greater ambitions than smaller people or have painted (yes) your masterpieces on thick place mats, then you will feel quite at home here!
Flashback (USA)	You're Conrad B. Hart, Galaxis Bureau of Investigation Agent and right now you're stranded on a far-away planet after discovering an alien plot to overtake Earth. You must travel and find your way through four planets back to Earth and foil the aliens' sinister and deadly plans. This is truly the most explosive and intriguing Flashback experience. And it's gonna rip you right out of your comfortable little century and hurl you smack into a time and place that'll have you begging for a nap!
Flintstones-Jetsons Timewarp (USA)	Flintstones Jetsons: Timewarp is an graphical adventure game based on the two popular cartoons The Flintstones and The Jetsons. In the game Fred Flintstone and George Jetson have switched places in time and space. It is for the player to set things right again.
Geants du Jazz, Les (France)	The big Basie beat, the bebop of Charlie Parker. the sass of Sarah Vaughan, the blues of Billie Holiday. Miles Davis' cool, Stan Getz's swing. All of these Jazz Giants had monumental impact on the world of music. and the world itself. Experience nineteen great songs in this fully interactive disc, where music fills the air and the lives of these Jazz Giants are at your fingertips. Artist's notes offer an illustrated biography on each performer. Liner notes offer information on the songs, the competition, the musicians, sessions stories and technique tips.
Girl's Club (USA, Europe)	Girl's Club is a fantasy dating simulation game starring American actress Heidi Lucas. It is however not possible to date Heidi, since this game is aimed at girls and allows the player to date thirty different men.
Girls (France) (En,Fr,De,Es,Nl)	Girl's Club is a fantasy dating simulation game starring American actress Heidi Lucas. It is however not possible to date Heidi, since this game is aimed at girls and allows the player to date thirty different men.
Gnomes (USA)	Would you like to know at which age a Gnome retires, how strong he is compared with an human being, and how he deals with Trolls and Snotgurks?
Go (Spain)	Go: Special Edition is a digital version of the classic Chinese board game. The game is played with two players or against an AI. Like in the board game players take turns to place white or black markers on intersections of the game grid. The goal is to gain a majority control of the board. Players can remove an opponents markers by completely surrounding them with their own. The game includes video tutorials from professional Go players and a complete history behind the game Go and a strategy guide.
Goal! FIFA World Cup Soccer Quiz Game (Europe) (En,Ja,Fr,De,Es,It,Nl,Pt)	Goal: FIFA World Cup Soccer Quiz Game is a quiz game about the FIFA World Cup. In the game two players play a match of soccer against each other. But in stead of directly controlling the players, a player is given three choices in a particular situation. Depending on the player's choice he's presented with an easy, medium or hard multiple choice question about the World Cup event. Answering the question correctly makes the choice a success. More difficult questions have a greater benefit on the field. Players can choose for a game of five, ten or fifteen minutes.
Golden Oldies I (Europe)	Golden Oldies I is collection of two games that mimic the game mechanics of classic arcade games. The games are: Guardian, a remake of Defender. Invaders, a remake of Space Invaders Both games have modernized graphics over the original, while the gameplay stays mostly the same. In Guardian you fly around on a horizontally scrolling background shooting at enemies. In Invaders you hover about at the bottom of the screen and shoot enemies that come descending from the sky. There are three bunkers to hide in, until they are shot to bits.
Golden Oldies II (Europe)	Golden Oldies II is a sequel to Golden Oldies I. Like the previous title it is a collection of two games that mimic the game mechanics of classic arcade games. For part II the games are: Blockbuster, a remake of Arkanoid. Bughunt, a remake of Centipede. Both games have modernized graphics over the original, while the gameplay stays mostly the same. In Blockbuster the player moves a paddle left and right to bounce a ball against blocks at the top of the screen. Blocks are destroyed when hit by the ball and in order to win all blocks have to be destroyed. Some blocks contain powerups that make it easier for the player. In Bughunt the player tries to kill centipedes by shooting it from the bottom of the screen. Whenever shot the centipedes lose parts of their body, making them harder to hit for a successive hit.
Golden Oldies Jukebox (USA)	Golden Oldies I is collection of two games that mimic the game mechanics of classic arcade games. The games are: Guardian, a remake of Defender. Invaders, a remake of Space Invaders Both games have modernized graphics over the original, while the gameplay stays mostly the same. In Guardian you fly around on a horizontally scrolling background shooting at enemies. In Invaders you hover about at the bottom of the screen and shoot enemies that come descending from the sky. There are three bunkers to hide in, until they are shot to bits.
Golf Tips (Europe) (En,Ja)	A mixture of animation, photos, graphics and inset-picture-video provides amazingly clear golf instruction suitable for all standards. Material for the disc has been compiled by an international team led by John Stirling, respected British PGA pro and English national coach. Fault Finder and Course Management provide instant access to punchy tips from a choice of three pros, one of whom is sure to help your game.
Golgo 13 (Japan)	Golgo 13 is an adventure game based on the manga of the same name. It follows the adventures of Duke Togo, the world's greatest assassin, as he sets out on various missions. It includes thirteen different plots adapted from stories in the original manga; these are presented in the form of black and white manga panels with voice acting. At key points in the story, the player interacts by choosing from one of several choices. It also includes a &quot;database&quot; mode, in which the player is quizzed on details of Duke Togo's adventures spanning the last few decades.
Great Day at the Races, A (USA)	A Great Day at the Races is an interactive tutorial for an aspiring gambler wanting to learn how to bet on horse races and learn advanced handicapping methods. It also features lessons on the history of horse racing and a dictionary where players can learn track jargon. It also features simulated races where players, six total, can try out their newly learned skills and try their hand at FMV races before trying it out on the real thing.
Guignols de l'Info, Les ...le Jeu ! (France)	A point-and-click game based on the satirical news-themed puppet show of the same name.
Harvest of the Sun - Van Gogh - Une Moisson de Soleils (France)	&quot;Harvest of the Sun&quot; invites you on an extraordinary journey into the world of Vincent Van Gogh. You will discover every detail of his life and art in vibrant color and set to period music. On this CD, you are a critic like Theo Van Gogh, who was the painter's &quot;agent,&quot; or a &quot;connoisseur&quot; like Doctor Gachet, who treated him. You decide the program yourself. Enter the painter's studio and pick up a painting, and you're off to Paris and the bustling streets of Montmartre, or to the sun-drenched plains of Provence. You will be able to visit the six main periods of Van Gogh's dramatic life at your own pace and whenever you please. Even more: you will be able to see the very places where the artist lived and worked, discover where he set up his easel, and understand how he observed a scene and reproduced it. In the music gallery, you will admire the work of Van Gogh with the accents of the music of Debussy, Frank, Chabrier and Bizet in a symphony of colors and digital sounds.
Harvest of the Sun - Vincent Van Gogh Revisited (USA)	&quot;Harvest of the Sun&quot; invites you on an extraordinary journey into the world of Vincent Van Gogh. You will discover every detail of his life and art in vibrant color and set to period music. On this CD, you are a critic like Theo Van Gogh, who was the painter's &quot;agent,&quot; or a &quot;connoisseur&quot; like Doctor Gachet, who treated him. You decide the program yourself. Enter the painter's studio and pick up a painting, and you're off to Paris and the bustling streets of Montmartre, or to the sun-drenched plains of Provence. You will be able to visit the six main periods of Van Gogh's dramatic life at your own pace and whenever you please. Even more: you will be able to see the very places where the artist lived and worked, discover where he set up his easel, and understand how he observed a scene and reproduced it. In the music gallery, you will admire the work of Van Gogh with the accents of the music of Debussy, Frank, Chabrier and Bizet in a symphony of colors and digital sounds.
Hieroglyph (Germany)	Hieroglyph is a puzzle game with an Egyptian theme. Like in the board game Master Labyrinth the player has control over the layout of a maze that's made out of different tiles. The player has to help the puppet inside to escape. The game offers three difficulties: slow, normal and fast.
Hotel Mario (USA)	Bowser has taken over the Mushroom Kingdom, -He's captured Princess Toadstool and is holding her in one of the seven hotels in the kingdom. Only you and Mario can free the Princess but you'll have to battle Koopas, Parabombs, Banzai Bill, Spiney, Monty, Pat the Bat and other nefarious nasties!
How the Camel Got His Hump (USA)	Rudyard Kipling's Just So Stories have been enchanting children for generations. This popular tale of the camel who said “Humph” once too often is recounted by Jack Nicholson, with music by Bobby McFerrin. In addition to endearing storytelling, this interactive experience offers a detailed parents guide which will help you enrich your child's learning experience.
Inca (USA)	You are a space pilot who can travel through time. Now your mission is to land in South America at the time of the European invasion, and find the mysterious treasure of the great Inca civilization. Inca is a game that combines adventure and action, or to put it more correctly, it's an adventure games with many action elements (such as space combat).
International Tennis Open (USA) (En,Fr)	More of a simulation than an action game, with a multimedia showcase (the game's got thousands of mini-videos, voiceovers, etc.). You select one of 9 nations to represent and get to play singles against a variety of opponents (no doubles play) in either practice mode, quick match, or tournament. Practice is pretty self-explanatory, quick match allows you to select your opponent (among 4 fictional players) and the type of court (concrete, grass, clay). While on tournament mode you select a host city from around the world and start playing from the quarter-finals on. You view the action from a 3rd-person perspective and in-game graphics consist of 2-d rotoscoped-animated sprites.
Jan Pienkowski Haunted House (Europe) (En,Fr,De,Es,It,Nl)	Jan Pienkowski Haunted House is an adaptation of the pop-up children's book of the same name by Jan Pienkowski. In this game for children of ages 4 to 8 they explore a haunted house that's filled with strange creatures and fun-filled games. There is no real horror to be found, but strange ghosts and monsters from both Earth and beyond do hide out in the house. Each room features original art from the pop-up book and can be explored at will. Clicking on hotspots in the room activates funny animations that will appeal to children. These are accompanied by sometimes ominous music but mostly funny sound effects. Using a map of the house the player can quickly travel to any part of the house. There's no real objectives rather than to have fun and explore.
Jazz Giants - From Big Band to Bossa Nova (USA, Europe)	The big Basie beat, the bebop of Charlie Parker. the sass of Sarah Vaughan, the blues of Billie Holiday. Miles Davis' cool, Stan Getz's swing. All of these Jazz Giants had monumental impact on the world of music. and the world itself. Experience nineteen great songs in this fully interactive disc, where music fills the air and the lives of these Jazz Giants are at your fingertips. Artist's notes offer an illustrated biography on each performer. Liner notes offer information on the songs, the competition, the musicians, sessions stories and technique tips.
Jeopardy! (USA)	If you've always anted to be on Jeopardy! (and who hasn't), play the world's most popular 'answer and question' game and feel like you're on the set! You're standing in front of the cameras, hand at the buzzer, as host Alex Trebek calls you by name and peppers you with categories and dollar amounts. Advance from the Jeopardy! round to Double Jeopardy! And then Final Jeopardy.challenged by the game itself and by your brilliant opponents. Win the most money, become champion and see your score immortalised in the Jeopardy! Hall of Fame. The unique response to directory on CD-I makes this version as fast paced as the television game itself.
Jigsaw - The Ultimate Electronic Puzzle (USA)	Jigsaw: The Ultimate Electronic Puzzle is a collection of digital Jigsaw puzzles. The game allows you to choose a picture from its library and select the number of pieces (3,000 to 15,000) and shape of the pieces. The game has a simple aid function that shows the correct location for a piece with a simple button press. The game is accompanied with a soothing New Age soundtrack.
Joker's Wild! Jr., The (USA)	“It's the game where Knowledge is King, and Lady Luck is Queen…It's The Joker's Wild!” The Joker's Wild! Has been one of America's most popular television game shows for years, and this interactive version is loaded with all the entertainment and excitement of the original. Join host Wink Martindale to spin the wheels and answer questions in multiple categories for three fun, fast-paced rounds. Win the most money! Step up, start spinning…and remember, The Joker's Wild!
Joker's Wild!, The (USA)	“It's the game where Knowledge is King, and Lady Luck is Queen…It's The Joker's Wild!” The Joker's Wild! Has been one of America's most popular television game shows for years, and this interactive version is loaded with all the entertainment and excitement of the original. Join host Wink Martindale to spin the wheels and answer questions in multiple categories for three fun, fast-paced rounds. Win the most money! Step up, start spinning…and remember, The Joker's Wild!
Joy of Sex, The (USA)	Welcome to “The Joy of Sex” on Interactive Compact Disc. You will discover a wise, entertaining, uninhibited guide to lovemaking, containing a sparkling combination of video, illustrations, commentary and music made easily and instantly accessible. Sexual techniques and positions, as well as ideas about love and relationships, are explored through intimate video sequences, hundreds of candid and tender drawings and over three hours of commentary. Exactly what you choose to view next is your decision, but to help you, the disc's interactive features include: Introduction Guides Insights Questionnaire Game Bookmark
Kether (USA) (En,Fr)	Kether is a mixture of genres that include space flight, puzzle-solving and corridor shooting. The story takes place in space above the planet of Kether. An evil force by the name of Khork has kidnapped a princess by the name of Eta Carene and a young warrior by the name of Melkhor along with his space cruiser the Anterte must travel to five different temples orbiting in space above the planet, explore them and face off against the ultimate evil and save the princess. When the player chooses which temple they want to explore, the game perspective takes on a space flight where the player must dodge against asteroids and collect green orbs scattered throughout to gain an extra energy boost in order to complete the stage. To enter the temple the player must solve a mysterious puzzle in a certain time limit, if the player is successful they can then enter the temple. Once inside the view goes to a first-person corridor shooter where the player, using an auto-map feature, will be presented with a choice of where to proceed. The goal is to reach the end of the temple and avoid enemies, if the player encounters an enemy however they can shoot at them to destroy them and proceed.
Kingdom - The Far Reaches (USA)	Venture into a fully-animated game world of wizards and specters, of bright steel and dark magic, of heroic deeds and base treacheries. You are Lathan, striving to restore an amulet of great power - now scattered throughout three kingdoms - and defeat the evil Torlock, whose reign of terror has vanquished your homeland. Collect items of power and magic, learn clues to determine friend from foe and strive to return Princess Grace Delight to the throne, as every move you make opens new vistas of awesome animation and the chance to conquer The Far Reaches!
Labyrinth of Crete (Europe)	Labyrinth of Crete is a graphical puzzle game based on Greek mythology. Uniquely for the time of the game's release, you control two separate characters. Jason and Hercules are on their quest to recover the Golden Fleece from the heart of the terrible Labyrinth, converging three unrelated myths into one. The maze is split into three sections, each of which is vaguely mapped out on the back cover. Your success is by no means certain - tricks, traps and monsters abound. The game features hi-res graphics for some locations but is otherwise a text adventure.
Labyrinth von Kreta (Germany)	Labyrinth of Crete is a graphical puzzle game based on Greek mythology. Uniquely for the time of the game's release, you control two separate characters. Jason and Hercules are on their quest to recover the Golden Fleece from the heart of the terrible Labyrinth, converging three unrelated myths into one. The maze is split into three sections, each of which is vaguely mapped out on the back cover. Your success is by no means certain - tricks, traps and monsters abound. The game features hi-res graphics for some locations but is otherwise a text adventure.
Laser Lords (USA)	Laser Lords is a comedic adventure game that takes place in space. In the game the player takes on the role of a human hitchhiker who is abducted from a desert road by a space ship. The plot will unfold to have the player save the universe. An evil and ancient being called Sarpedon is trying to obtain a certain crystal that will allow him to possess the entire universe. Needless to say the player has to prevent this from happening. The game requires you to explore seven planets, each of which has settings that resemble our own mythology and history such as the planet Argos that looks much like ancient Greece. Each world is full of references to historic events and stories. The game combines adventure game elements with platform game elements. The player has 9 lives. When you run out the game is over, but you can save and load the game to prevent from having to start the game over completely. You can collect and trade items to solve puzzles. When talking to NPCs highlighted words in their dialogue can be remembered. This places them in your &quot;word bank&quot; and allows you to ask other NPCs about those subjects. All the NPCs are fully voiced. Actors often impersonated famous voices like those of Arnold Schwarzenegger, John Wayne and Gregory Peck. In spite of its &quot;Ages 12 and up&quot; rating, the game is filled with dark humor, sex, drugs, homosexuality and gambling references. It is even possible to play Russian Roulette in the game.
Last Bounty Hunter, The (Europe)	So you're the new bounty hunter the whole town's been buzzin' about. You're going to take on these four vicious outlaws and their gangs, huh? Well, stranger, you got that look in your eyes that says you ain't afraid of nothing. That's good, because there's plenty to be afraid of with these four villains.
Lemmings (USA)	A unique mind-boggling game of multiple skill levels. Take command of the wackiest collection of misdirected rodents ever seen on your screen. Featuring fantastically animated graphics and simple yet addictive gameplay.
Lingo (Netherlands)	Lingo is a digital version of the TV game show of the same name. Like in the game show it is the objective to guess five letter words. You are only given the first letter. You get several tries and with each try the letters are marked which are correctly placed and those who appear in the word but at a different location. Within words you get to blindly draw a ball from a pool. There are 17 numbered balls that correspond with a numbers on a bingo card. There's a ball with a question mark that let the players pick a number at will. When the players complete a row or column they receive bonus points. There's also three red balls that passes the turn to the other player and three green balls. A green ball allows you to pick another ball and also when you get three green balls before the game is over you win a jackpot. The game starts with two players, but after some rounds the player with most points goes to the finale. The game is in Dutch so only features Dutch words. It contains a library of 15,000 words. There's also options for six and seven letter games. It is officially licensed by the Dutch iteration of the game show and thus includes the Dutch TV presenter FranÃ§ois BoulangÃ©.
Link - De Gezichten van het Kwaad (Netherlands)	Link: The Faces of Evil is a video game developed by Animation Magic and released for the Philips CD-i in 1993. It was developed in tandem with, and released on the same day as The Wand of Gamelon, and followed up a year later by Zelda's Adventure, which was developed separately by Viridis Corporation. A product of a compromise between Nintendo and Philips due to their failure to release a CD-ROM based add-on to the Super Nintendo Entertainment System, The Faces of Evil, alongside the other two, are the only licensed The Legend of Zelda games developed for and released on a non-Nintendo system. The games have been subject to much criticism, and Nintendo does not recognize them as canon to The Legend of Zelda series.
Link - Die Fratzen des Boesen (Germany)	Link: The Faces of Evil is a video game developed by Animation Magic and released for the Philips CD-i in 1993. It was developed in tandem with, and released on the same day as The Wand of Gamelon, and followed up a year later by Zelda's Adventure, which was developed separately by Viridis Corporation. A product of a compromise between Nintendo and Philips due to their failure to release a CD-ROM based add-on to the Super Nintendo Entertainment System, The Faces of Evil, alongside the other two, are the only licensed The Legend of Zelda games developed for and released on a non-Nintendo system. The games have been subject to much criticism, and Nintendo does not recognize them as canon to The Legend of Zelda series.
Link - The Faces of Evil (USA)	Link: The Faces of Evil is a video game developed by Animation Magic and released for the Philips CD-i in 1993. It was developed in tandem with, and released on the same day as The Wand of Gamelon, and followed up a year later by Zelda's Adventure, which was developed separately by Viridis Corporation. A product of a compromise between Nintendo and Philips due to their failure to release a CD-ROM based add-on to the Super Nintendo Entertainment System, The Faces of Evil, alongside the other two, are the only licensed The Legend of Zelda games developed for and released on a non-Nintendo system. The games have been subject to much criticism, and Nintendo does not recognize them as canon to The Legend of Zelda series.
Litil Divil (USA)	Litil Divil is a video game released by Gremlin Interactive in 1993. The player takes control of a little red devil called Mutt who is trying to escape from a dungeon. The dungeon consists of a maze maneveured through from an over-the-shoulder perspective and rooms where Mutt is facing various riddles. The character was created by a student from Cann Hall Primary School as part of a nationwide competition. The schoolboy, William Cummings, received the first copy of the finished product as a reward for winning the competition.
Lords of the Rising Sun (USA)	Japan, 12th century. After your father has been murdered, you set out on a quest to become Shogun to restore the honor of your family. You'll have to defeat all your enemies - including your brother. Most of the time, you'll move your troops through the big map of Japan - as soon as something happens, you'll have to fight your enemies in action sequences, such as a Gauntlet-like fortress attack or defending against a Ninja assassin. If two troops collide, a battle might ensue in which you'll have to use all your strategical wits to guide your men to victory. In the CD-i version the informative sequences include life actor FMVs and voice acting as well as new background art.
Lost Eden (Europe) (En,Fr,De,Es,It)	Your civilisation is menaced. Armies of Tyranns, led by Moorkus Rex, are gathering around your kingdom. Soon they will swarm in, destroy everything and kill your people.
Lost Ride, The (Europe)	The Lost Ride is a rail shooter game where you are literally on rails. The player is put inside a futuristic roller coaster and has to shoot anything that might get in his way. The game comes with three different themes for its levels: Mine World, Aqua World and Future World. Each world has different seamless prerendered 3D backgrounds that feature as backdrops for the shooting action. At the end of each stage a Boss creature has to be killed, which will unlock a bonus ride. These random generated tracks are maze-like and require you to choose a direction at various points. They are presented in surround sound so they really feel like being inside a roller coaster.
Loving for a Lifetime (Europe) (Disc 1)	Loving For A Lifetime offers a unique opportunity to enjoy our love lives and sexual relations to the full. Renowned sexologists Goedele Liekens and Jelto Drenth answer practical questions and give expert advice on a variety of topics such as oral sex, sensual massage, safe sex & delaying the orgasm etc. Special attention is given to both men and women. The visuals are unique: a couple demonstrating every aspect of love making, in an explicit but yet sensitive manner.
Lucky Luke - The Video Game (Europe)	Hello Greenhorn! Together with Lucky Luke, you can have lots of fun chasing the Daltons brothers.
Mad Dog 2 - Le Tresor Perdu (France)	A live-action adventure that challenges your shooting skills by confronting bandits, renegades, and Mad Dog's men. Select one of three different guides and experience a variety of trails in a quest to beat Mad Dog to the lost gold and return with it to the old mission where the longest interactive battle ever filmed awaits the more-skilled game player!
Mad Dog II - El Oro Perdido (Spain)	A live-action adventure that challenges your shooting skills by confronting bandits, renegades, and Mad Dog's men. Select one of three different guides and experience a variety of trails in a quest to beat Mad Dog to the lost gold and return with it to the old mission where the longest interactive battle ever filmed awaits the more-skilled game player!
Mad Dog II - The Lost Gold (Europe)	A live-action adventure that challenges your shooting skills by confronting bandits, renegades, and Mad Dog's men. Select one of three different guides and experience a variety of trails in a quest to beat Mad Dog to the lost gold and return with it to the old mission where the longest interactive battle ever filmed awaits the more-skilled game player!
Mad Dog McCree (USA, Europe)	There's trouble in old Tuscon. Mad Dog McCree and his gang have kidnapped the town's Mayor and his daughter. To save the town, you will be challenged by a saloon full of outlaws, a hair-raising bank robbery, gunfighters, a slew of old West ambushes, and Mad Dog himself. Blaze your way into town and blast the desperadoes in a classic live-action shooting game!
Making the Grade (UK)	Welcome to Making the Grade. Throw away your shoot'em up discs and open up your intellect. This game is fast moving, challenging and fun and includes lots of high quality, full screen, full motion vídeo. You are the General Manager responsible for planning, constructing and running a chemical plant over a 10 year period and have a team of larger-than-life characters working with you. Hours of fun and management training, there's never been a game like it!
Marco Polo (Europe) (Disc 1) (The Game)	Marco Polo is a business simulation game. You act as Marco Polo, the young Venetian merchant, and travel in Asia. Your goal is to become rich in making business in native markets. You can also accomplish missions. These missions are illustrated by numerous pictures from Italian TV series. As a bonus, a historical database about Marco Polo and ancient China is included.
Master Labyrinth (Europe) (En,Fr,De,Nl)	Master Labyrinth is a digital version of the 1991 board game of the same name by Ravensburger. The digital version plays just like the board game. Players alternate turns in which they can shift rows or columns of the game board, which represents the layout of the maze. Scattered around the maze are various magical components that have to be collected by the players. Cards determine which components need to be collected. The player who collects most components wins the game.
Max Magic (USA)	In your hands lies the first interactive magic set, hosted by the one and only Max Magic, expert extraordinaire of virtuality and the robot alter-ego of renowned mentalist Max Maven. Be prepared to laugh, for Max is always witty and wise. Max will call you by first name as you partner with him to perform astonishing tricks that will baffle your friends and family. You can customise the tricks you enact together, or watch him perform mind-boggling illusions just for you.
Mega Maze (USA)	Mega Maze is a video game approach to the real-life games where you would turn a platform of a maze with a metal ball to miss the holes and reach the middle with a few twists. You control a steel ball, being chased by enemies balls who can destroy you by blowing up when they touch you. You also have to avoid explosive traps, trap doors and electric sensors. You can even make dummy balls to attract the enemy balls or use them to set on a switch to keep weight on it, giving you time to get through a trap without being caught. It features 75 levels, each with either with one maze clear up to three mazes.
Merlin's Apprentice (USA)	Merlin's Apprentice is a puzzle game in which you have to become an apprentice to Merlin the Wizard -- but first you have to find him by solving many puzzles and trying to outsmart three clever demons. The game has cartoon-style graphics and funny sound & voices.
Micro Machines (Europe)	If you're bored of racing Formula 1 cars, rally cars or MotoGP bikes in their natural habitats, the Micro Machines series could be for you. It involves racing miniatures representing particular vehicle types across a particular terrain found around the house. The Sports Cars race on the desktop, 4x4s in the sandpit, Formula 1 cars on a snooker table, and so on. These levels were packed with variation. The Snooker tables has the track painted on, although this is open to deviation (as are most levels), and had you racing through the pockets and across the rim of the table. Tanks raced as well, with the chance of shooting out your opponent if they got directly in front of you. The desktop levels include binders to jump across, pencil-sharpeners to avoid, and lots of visual jokes in the open homework.
Monty Python's Invasion from the Planet Skyron (Europe)	Monty Python's Invasion from the Planet Skyron is an &quot;interactive variety show&quot; for the CD-i. You guide a group called the Lost Boys through nine levels in which you have to find out for yourself what to do. Each level consists of a screen in typical Monty Python art style. Clicking on elements may or may not instigate an event which could be either positive or negative. Behind the Lost Boys walks a sheep that keeps the score which goes up or down whenever you do something. Levels are broken up by sketches from the show. With enough points it is also possible to buy new sketches. There are several mini games to be found in the game such as memory, &quot;guess who said it&quot; and &quot;guess the sketch&quot; in which additional points can be scored.
Monty Python's More Naughty Bits (USA)	A CD-i collection of classic Monty Python sketches, with video playback of those memorable moments out of the films, series, and TV specials, as well as extra silly bits inside the Gilliamesque menu.
Mutant Rampage - Bodyslam (USA)	Civilization is in decay. Teams of bionic warriors rule the ravaged capitals of the world. But now a human challenge has been issued - YOU! Only you have the speed and skill to beat the mutants and triumph in MUTANT RAMPAGE! Face ten mutant teams in ten ravaged cities around the world. Expect to be taunted and teased by in-your-face foes in full-screen digital video animation.
Myst (Europe)	Journey to an island world eerily tinged with mystery--where every rock, every scrap of paper, every fleeting sound holds a clue to an ancient mystery. Enter, if you dare, a starkly beautiful landscape shrouded in intrigue and injustice. Only your wits and imagination hold the power to unlock the shocking betrayal of ages past. During your virtual exploration, Myst challenges your wits, instincts, and powers of observation.
Mystic Midway - Phantom Express (USA)	Mystic Midway: Phantom Express is a gallery shooter and spin off from the game Mystic Midway: Rest in Pieces. In the game each level represents a period of your life, which is presented as a rollercoaster ride where you are assaulted by various objects from that period (baby toys, braces, etc.). The goal is to shoot as many of them as possible to get a high enough score to advance to the next level. During the rides there's also parts of conversations you can hear where people argue about you or blame you for problems. In between levels you are greeted by an unfriendly host that only tries to insult you.
Mystic Midway - Rest in Pieces (USA, Europe)	Mystic Midway: Rest In Pieces is basically a shooting gallery with a B-movies/TV horror theme - complete with a demonic host called Dr. Dearth, zombies, and other spooky things that glow in the dark. Like a typical shooting gallery game, your goal is to move a gun across the screen, shooting skulls, bugs, ghosts, and other creeps that pop up at random intervals. You'll have a limited amount of time and ammunition to do this. Every time you hit a target, you score points. Shooting a target usually results in an animation and sound effect. In some stages, gravestones move across the bottom of the screen to block your shots. Each stage requires a certain number of points to complete and stages will get harder as you advance through the game.
Name That Tune (USA)	Name That Tune is a musical pop quiz hosted by Bob Goen. It is an adaptation of the US TV show of the same name. In this game the player is quizzed on 160 different categories and will hear 600 different songs from the '50s to the '90s. The show features four different rounds with different gameplay.
NFL Football Trivia Challenge '94-'95 Edition (USA)	NFL Football Trivia Challenge '94-'95 Edition is a trivia game with an National Football League license. It is an updated version of NFL Football Trivia Challenge with new questions and footage. Gameplay is fairly identical to the previous game. Either player can pick his favourite team to play with. TV commentators Pat Summerall and Tom Bookshier describe various situations in play accompanied by 1,200 images and 300 Full Motion Video clips. 1,500 multiple choice questions are waiting to be answered in the game. For each correct answer the player gains yardage in the game and increases his chances of scoring a point. The player with most points after 60 questions wins the game. There are three different difficulty levels to play at.
NFL Football Trivia Challenge (USA)	Pit yourself against the toughest football minds in the country in the trivia game that puts you on the gridiron! Start in the locker room, where you pick your favorite NFL team and one of three skill levels: rookie, veteran, or pro. Then head up the ramp and onto the field for kickoff. Famed television commentators Pat Summerall and Tom Brookshier describe the play by play as you face over 1,500 questions, illustrated by over 1,200 action-packed NFL images and 300 exciting film clips. Gain yardage by answering quickly and correctly to move the ball downfield. Score a touchdown or field goal, or punt if you must on fourth down. As the crowd roars and time is running out, the chance to rise to the occasion and act like a true NFL champion is in your hands.
NFL Hall of Fame Football (USA)	NFL – Hall of Fame Football lets you live out the ultimate football fantasy. Recruit your dream team form the 145 football legends of the Pro Football Hall of Fame and compete against 40 of the most formidable NFL teams ever to take the field.
Noah's Ark (USA)	The Ultimate Noah's Ark is a digital version of the picture-book of the same name by artist Mike Wilks. Like the book the player is presented with a large drawing of Noah's Ark. On the Ark are 354 different animal species to be found. All but one of them have a mate. It's up to the user to find which animal is missing his mate. The original drawing can be broken up into 256 different screen-wide detail close-ups. In addition to the drawing this software title comes with additional information for all the animals including videos of them in their natural habitats.
Open de Palm Springs, L' (France)	ABC Sports Presents: The Palm Springs Open is a golfing game. The game makes use of real actors and photographic backgrounds. For each round you can select which club you want to use, and decide how you want to slice or hook the ball. The game features only one the Palm Springs course, which has 18 holes. Throughout the game your progress is verbally discussed on by two commentators.
Origami (Europe) (En,Fr,De,Nl)	Origami, The Japanese art of paper-folding, transforms the sheets of paper into three-dimensional works of art. In Origami, the fier points of the technique are demonstrated more clearly than any instruction book has ever been able to do. You're soon folding original greeting cards, little houses, animals and much, much more.
Othello (Europe)	Haven't you always had a secret desire to challenge some of the greatest minds of all time? With this CD-i you can. Take on the likes of Albert Einstein or Leonardo da Vinci as they vie for the chance to play you at Othello!
Ours Berenstain, Les - Comme des Grands (France)	The Berenstain Bears: On Their Own is an interactive story book for children based on the popular children's book series. A yearly fair has come to Bear country, but nobody has the time to accompany brother and sister bear to go to it. Mother bear agrees that they can go on their own if they prove they can be responsible. The game includes 29 educational games for children. With each successful completion the player can win stars. Games include cleaning their virtual room, catching the bus to school, matching the alphabet, reading the clock and others. Initially all the games are around the house, but once the player has shown his responsibility, more games at the fair are unlocked.
Pac Panic (Europe) (Beta) (1995-10-17)	Much more than the return of the ghost-chompin' legend, PAC-PANIC is a think-fast challenge and a puzzle game, too. As the blocks, you gotta think quick and move quicker, to line 'em up and make 'em vanish.
Pac-Panic (Europe)	Much more than the return of the ghost-chompin' legend, PAC-PANIC is a think-fast challenge and a puzzle game, too. As the blocks, you gotta think quick and move quicker, to line 'em up and make 'em vanish.
Palm Springs Open, The (World)	ABC Sports Presents: The Palm Springs Open is a golfing game. The game makes use of real actors and photographic backgrounds. For each round you can select which club you want to use, and decide how you want to slice or hook the ball. The game features only one the Palm Springs course, which has 18 holes. Throughout the game your progress is verbally discussed on by two commentators.
